time,P,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int
2016-08-06 09:10:00+00:00,944.2,0.0,113.63,2.26,44.82,19.23,4.07,0
2016-08-06 10:10:00+00:00,1663.0,0.0,187.26,3.73,51.41,19.66,4.35,0
2016-08-06 11:10:00+00:00,5731.5,240.92,383.31,10.6,55.14,20.09,4.64,0
2016-08-06 12:10:00+00:00,5085.2,165.77,385.23,9.69,54.96,20.52,4.92,0
2016-08-06 13:10:00+00:00,7592.8,608.14,238.6,13.13,50.94,20.86,4.93,0
2016-08-06 14:10:00+00:00,4463.0,160.34,322.24,8.54,44.16,21.2,4.93,0
2016-08-06 15:10:00+00:00,3961.2,171.87,257.01,7.65,35.77,21.54,4.94,0
2016-08-06 16:10:00+00:00,2670.3,108.49,187.75,5.68,26.62,21.02,4.2,0
2016-08-06 17:10:00+00:00,1314.5,96.26,80.42,4.41,17.23,20.5,3.46,0
2016-08-06 18:10:00+00:00,261.1,0.0,41.11,0.87,8.02,19.97,2.72,0
2016-08-06 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.37,2.74,0
2016-08-06 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.76,2.75,0
2016-08-06 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.15,2.77,0
2016-08-06 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.43,2.68,0
2016-08-06 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.72,2.59,0
2016-08-07 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.0,2.5,0
2016-08-07 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.56,2.52,0
2016-08-07 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.11,2.54,0
2016-08-07 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.67,2.57,0
2016-08-07 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.8,2.9,0
2016-08-07 05:10:00+00:00,231.6,0.0,36.82,0.78,8.6,13.94,3.24,0
2016-08-07 06:10:00+00:00,1401.8,113.75,68.6,4.43,17.84,15.07,3.57,0
2016-08-07 07:10:00+00:00,3607.1,293.33,99.26,7.31,27.23,17.14,3.97,0
2016-08-07 08:10:00+00:00,5643.7,494.53,114.74,10.11,36.33,19.2,4.37,0
2016-08-07 09:10:00+00:00,7215.2,682.38,116.98,12.5,44.6,21.26,4.77,0
2016-08-07 10:10:00+00:00,3942.4,82.73,346.23,7.92,51.17,22.35,5.04,0
2016-08-07 11:10:00+00:00,3273.6,31.58,327.49,6.91,54.87,23.45,5.31,0
2016-08-07 12:10:00+00:00,4991.9,165.11,384.37,9.66,54.68,24.54,5.59,0
2016-08-07 13:10:00+00:00,1705.4,0.0,195.44,3.89,50.68,24.68,5.69,0
2016-08-07 14:10:00+00:00,2507.2,17.37,261.84,5.44,43.91,24.83,5.8,0
2016-08-07 15:10:00+00:00,3891.0,170.44,256.17,7.6,35.54,24.98,5.9,0
2016-08-07 16:10:00+00:00,1776.0,24.65,178.88,4.0,26.39,24.45,5.09,0
2016-08-07 17:10:00+00:00,1235.2,50.28,108.82,3.64,17.0,23.93,4.29,0
2016-08-07 18:10:00+00:00,315.9,0.0,47.96,1.01,7.79,23.4,3.48,0
2016-08-07 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.71,3.49,0
2016-08-07 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,22.02,3.51,0
2016-08-07 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,21.32,3.53,0
2016-08-07 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.96,3.86,0
2016-08-07 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.59,4.19,0
2016-08-08 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.23,4.52,0
2016-08-08 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.6,4.63,0
2016-08-08 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.97,4.74,0
2016-08-08 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.34,4.84,0
2016-08-08 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.15,5.18,0
2016-08-08 05:10:00+00:00,62.6,0.0,16.27,0.34,8.4,17.96,5.52,0
2016-08-08 06:10:00+00:00,444.5,0.0,60.9,1.21,17.65,17.77,5.86,0
2016-08-08 07:10:00+00:00,598.1,0.0,77.27,1.54,27.03,18.24,6.07,0
2016-08-08 08:10:00+00:00,3067.5,73.65,254.2,6.11,36.13,18.71,6.29,0
2016-08-08 09:10:00+00:00,938.5,0.0,112.72,2.24,44.38,19.17,6.5,0
2016-08-08 10:10:00+00:00,1838.2,0.0,204.53,4.07,50.92,19.96,6.68,0
2016-08-08 11:10:00+00:00,6569.6,348.62,363.72,11.57,54.59,20.74,6.86,0
2016-08-08 12:10:00+00:00,3820.1,59.69,351.47,7.72,54.4,21.53,7.03,0
2016-08-08 13:10:00+00:00,7768.6,630.47,225.18,13.15,50.41,21.24,6.65,0
2016-08-08 14:10:00+00:00,6067.6,389.4,266.35,10.65,43.66,20.96,6.26,0
2016-08-08 15:10:00+00:00,4381.9,230.08,240.21,8.17,35.3,20.68,5.88,0
2016-08-08 16:10:00+00:00,2699.2,113.42,183.73,5.66,26.16,20.05,5.33,0
2016-08-08 17:10:00+00:00,1221.4,42.74,110.23,3.44,16.77,19.43,4.78,0
2016-08-08 18:10:00+00:00,270.5,0.0,41.96,0.89,7.55,18.8,4.23,0
2016-08-08 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.7,3.55,0
2016-08-08 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.6,2.86,0
2016-08-08 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.49,2.18,0
2016-08-08 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.76,2.29,0
2016-08-08 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.02,2.4,0
2016-08-09 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.29,2.51,0
2016-08-09 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.41,2.25,0
2016-08-09 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.53,1.99,0
2016-08-09 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.65,1.72,0
2016-08-09 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.83,1.97,0
2016-08-09 05:10:00+00:00,76.6,0.0,17.98,0.38,8.2,14.0,2.21,0
2016-08-09 06:10:00+00:00,1382.8,115.52,65.36,4.36,17.46,14.18,2.46,0
2016-08-09 07:10:00+00:00,3511.6,264.62,115.17,7.0,26.84,14.68,2.83,0
2016-08-09 08:10:00+00:00,2717.6,46.39,243.96,5.52,35.92,15.18,3.2,0
2016-08-09 09:10:00+00:00,3710.9,85.55,307.86,7.23,44.15,15.68,3.57,0
2016-08-09 10:10:00+00:00,7630.7,605.09,236.38,12.91,50.67,16.19,3.73,0
2016-08-09 11:10:00+00:00,575.4,0.0,74.54,1.48,54.31,16.69,3.89,0
2016-08-09 12:10:00+00:00,4172.3,83.13,362.16,8.21,54.12,17.2,4.06,0
2016-08-09 13:10:00+00:00,3560.8,51.83,328.45,7.18,50.13,17.55,4.34,0
2016-08-09 14:10:00+00:00,1417.6,0.0,160.9,3.2,43.4,17.9,4.62,0
2016-08-09 15:10:00+00:00,4632.4,268.36,225.6,8.46,35.06,18.25,4.9,0
2016-08-09 16:10:00+00:00,2742.6,117.86,181.38,5.68,25.92,17.57,4.5,0
2016-08-09 17:10:00+00:00,1130.8,24.72,113.14,2.97,16.53,16.89,4.1,0
2016-08-09 18:10:00+00:00,57.3,0.0,15.41,0.33,7.31,16.2,3.7,0
2016-08-09 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.1,3.15,0
2016-08-09 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.99,2.6,0
2016-08-09 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.88,2.06,0
2016-08-09 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.35,2.1,0
2016-08-09 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.81,2.14,0
2016-08-10 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.28,2.18,0
2016-08-10 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.18,2.07,0
2016-08-10 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.09,1.97,0
2016-08-10 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.99,1.86,0
2016-08-10 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.28,2.17,0
2016-08-10 05:10:00+00:00,234.4,0.0,36.82,0.78,8.0,11.58,2.48,0
2016-08-10 06:10:00+00:00,1141.1,25.26,110.24,2.86,17.26,11.87,2.79,0
2016-08-10 07:10:00+00:00,3604.9,279.04,105.87,7.05,26.64,12.22,3.13,0
2016-08-10 08:10:00+00:00,5598.4,448.44,140.16,9.68,35.72,12.57,3.47,0
2016-08-10 09:10:00+00:00,5558.2,288.33,295.93,9.69,43.92,12.91,3.81,0
2016-08-10 10:10:00+00:00,6556.5,370.98,327.63,11.23,50.41,13.62,4.16,0
2016-08-10 11:10:00+00:00,6126.8,274.99,375.89,10.81,54.03,14.33,4.51,0
2016-08-10 12:10:00+00:00,1757.4,0.0,192.71,3.83,53.82,15.04,4.86,0
2016-08-10 13:10:00+00:00,4785.8,146.38,358.0,8.92,49.85,15.29,4.74,0
2016-08-10 14:10:00+00:00,5760.4,324.56,286.4,10.04,43.14,15.55,4.63,0
2016-08-10 15:10:00+00:00,3108.8,75.93,253.78,6.13,34.81,15.8,4.51,0
2016-08-10 16:10:00+00:00,597.0,0.0,76.36,1.52,25.67,15.37,4.22,0
2016-08-10 17:10:00+00:00,1262.5,96.09,72.92,4.2,16.29,14.94,3.93,0
2016-08-10 18:10:00+00:00,246.0,0.0,38.54,0.81,7.06,14.5,3.64,0
2016-08-10 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.57,3.05,0
2016-08-10 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.64,2.46,0
2016-08-10 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.71,1.88,0
2016-08-10 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,11.19,2.0,0
2016-08-10 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.68,2.13,0
2016-08-11 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,10.16,2.26,0
2016-08-11 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,9.25,2.34,0
2016-08-11 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.33,2.41,0
2016-08-11 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,7.42,2.48,0
2016-08-11 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,8.33,2.79,0
2016-08-11 05:10:00+00:00,105.5,0.0,21.41,0.45,7.79,9.24,3.09,0
2016-08-11 06:10:00+00:00,860.4,6.37,96.23,2.08,17.06,10.15,3.39,0
2016-08-11 07:10:00+00:00,2007.0,37.57,178.28,4.18,26.44,11.74,3.8,0
2016-08-11 08:10:00+00:00,2127.1,15.62,212.39,4.45,35.5,13.33,4.21,0
2016-08-11 09:10:00+00:00,1702.8,0.0,187.26,3.73,43.69,14.92,4.62,0
2016-08-11 10:10:00+00:00,1966.1,0.0,213.62,4.25,50.15,15.19,5.06,0
2016-08-11 11:10:00+00:00,1628.4,0.0,179.99,3.58,53.75,15.47,5.5,0
2016-08-11 12:10:00+00:00,1280.9,0.0,145.44,2.89,53.53,15.74,5.94,0
2016-08-11 13:10:00+00:00,1200.5,0.0,137.26,2.73,49.57,15.48,6.03,0
2016-08-11 14:10:00+00:00,1220.4,0.0,139.08,2.77,42.87,15.23,6.12,0
2016-08-11 15:10:00+00:00,1167.2,0.0,133.63,2.66,34.55,14.98,6.21,0
2016-08-11 16:10:00+00:00,618.0,0.0,78.18,1.56,25.43,14.57,5.94,0
2016-08-11 17:10:00+00:00,496.0,0.0,65.45,1.3,16.04,14.16,5.67,0
2016-08-11 18:10:00+00:00,83.2,0.0,18.84,0.4,6.81,13.74,5.41,0
2016-08-11 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.82,5.39,0
2016-08-11 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.9,5.38,0
2016-08-11 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.98,5.37,0
2016-08-11 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.26,5.29,0
2016-08-11 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.54,5.21,0
2016-08-12 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.82,5.13,0
2016-08-12 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.02,4.98,0
2016-08-12 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.23,4.84,0
2016-08-12 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.43,4.69,0
2016-08-12 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.74,4.67,0
2016-08-12 05:10:00+00:00,221.7,0.0,35.97,0.76,7.58,16.05,4.64,0
2016-08-12 06:10:00+00:00,1204.0,43.55,104.54,3.2,16.86,16.36,4.62,0
2016-08-12 07:10:00+00:00,2068.6,46.78,179.99,4.36,26.24,17.09,5.14,0
2016-08-12 08:10:00+00:00,2050.9,14.58,209.57,4.38,35.29,17.81,5.65,0
2016-08-12 09:10:00+00:00,3743.1,91.4,306.15,7.25,43.46,18.53,6.17,0
2016-08-12 10:10:00+00:00,1553.3,0.0,175.44,3.49,49.89,19.59,6.27,0
2016-08-12 11:10:00+00:00,3224.8,29.68,318.23,6.69,53.46,20.66,6.37,0
2016-08-12 12:10:00+00:00,5179.7,181.67,378.03,9.68,53.23,21.72,6.47,0
2016-08-12 13:10:00+00:00,4582.8,141.4,353.89,8.75,49.28,21.99,6.09,0
2016-08-12 14:10:00+00:00,6352.0,464.31,231.2,10.98,42.59,22.27,5.71,0
2016-08-12 15:10:00+00:00,2844.9,64.43,247.14,5.82,34.29,22.54,5.32,0
2016-08-12 16:10:00+00:00,2672.4,124.7,173.95,5.61,25.17,22.14,4.54,0
2016-08-12 17:10:00+00:00,1181.1,85.8,77.09,3.96,15.79,21.74,3.75,0
2016-08-12 18:10:00+00:00,237.1,0.0,38.54,0.81,6.55,21.34,2.97,0
2016-08-12 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.1,2.83,0
2016-08-12 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.86,2.69,0
2016-08-12 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.61,2.55,0
2016-08-12 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.1,2.59,0
2016-08-12 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.6,2.63,0
2016-08-13 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.09,2.66,0
2016-08-13 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.08,2.81,0
2016-08-13 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.06,2.96,0
2016-08-13 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.05,3.1,0
2016-08-13 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.37,3.6,0
2016-08-13 05:10:00+00:00,184.3,0.0,31.69,0.67,7.38,16.69,4.09,0
2016-08-13 06:10:00+00:00,807.5,6.48,93.54,2.03,16.66,17.01,4.58,0
2016-08-13 07:10:00+00:00,1325.4,7.01,145.0,3.0,26.03,18.43,4.9,0
2016-08-13 08:10:00+00:00,2174.8,21.42,217.6,4.63,35.08,19.85,5.21,0
2016-08-13 09:10:00+00:00,2853.0,34.58,275.92,5.93,43.22,21.27,5.53,0
2016-08-13 10:10:00+00:00,2069.9,2.45,228.4,4.58,49.62,22.19,5.58,0
2016-08-13 11:10:00+00:00,5493.0,224.69,377.24,10.16,53.16,23.1,5.63,0
2016-08-13 12:10:00+00:00,7036.7,460.22,327.55,12.24,52.93,24.02,5.68,0
2016-08-13 13:10:00+00:00,6530.4,413.62,312.5,11.45,48.98,23.98,5.53,0
2016-08-13 14:10:00+00:00,2071.3,5.93,226.94,4.59,42.32,23.94,5.37,0
2016-08-13 15:10:00+00:00,1380.8,1.12,160.07,3.2,34.03,23.9,5.21,0
2016-08-13 16:10:00+00:00,710.5,0.0,90.9,1.81,24.92,23.09,4.35,0
2016-08-13 17:10:00+00:00,669.8,2.65,84.44,1.75,15.53,22.29,3.49,0
2016-08-13 18:10:00+00:00,179.4,0.0,31.69,0.67,6.29,21.48,2.62,0
2016-08-13 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,20.31,2.51,0
2016-08-13 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.13,2.4,0
2016-08-13 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.95,2.29,0
2016-08-13 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.32,2.37,0
2016-08-13 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.68,2.46,0
2016-08-14 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.05,2.54,0
2016-08-14 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.96,2.07,0
2016-08-14 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.86,1.61,0
2016-08-14 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.77,1.14,0
2016-08-14 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.8,0.87,0
2016-08-14 05:10:00+00:00,156.2,0.0,28.26,0.6,7.17,15.83,0.59,0
2016-08-14 06:10:00+00:00,354.0,0.0,50.91,1.01,16.45,15.86,0.32,0
2016-08-14 07:10:00+00:00,2311.8,77.68,178.94,4.83,25.83,17.27,0.71,0
2016-08-14 08:10:00+00:00,3321.0,112.19,250.81,6.53,34.86,18.68,1.11,0
2016-08-14 09:10:00+00:00,6735.7,615.64,154.74,11.77,42.98,20.08,1.5,0
2016-08-14 10:10:00+00:00,7125.6,566.56,251.86,12.42,49.35,20.67,2.14,0
2016-08-14 11:10:00+00:00,6157.6,330.23,360.85,11.14,52.86,21.25,2.78,0
2016-08-14 12:10:00+00:00,3896.8,74.71,352.14,7.88,52.62,21.84,3.42,0
2016-08-14 13:10:00+00:00,3270.4,44.23,314.81,6.8,48.68,22.13,3.43,0
2016-08-14 14:10:00+00:00,2416.5,16.68,251.85,5.23,42.03,22.42,3.44,0
2016-08-14 15:10:00+00:00,4460.0,273.74,216.87,8.25,33.76,22.71,3.45,0
2016-08-14 16:10:00+00:00,2535.1,111.38,173.58,5.34,24.65,21.98,3.29,0
2016-08-14 17:10:00+00:00,949.4,17.33,102.84,2.53,15.27,21.25,3.14,0
2016-08-14 18:10:00+00:00,209.0,0.0,35.11,0.74,6.02,20.52,2.98,0
2016-08-14 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.31,2.75,0
2016-08-14 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.1,2.53,0
2016-08-14 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.88,2.3,0
2016-08-14 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.02,2.29,0
2016-08-14 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.17,2.28,0
2016-08-15 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.31,2.26,0
2016-08-15 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.95,2.22,0
2016-08-15 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.59,2.18,0
2016-08-15 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.23,2.14,0
2016-08-15 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.66,2.55,0
2016-08-15 05:10:00+00:00,208.9,0.0,34.25,0.72,6.96,14.1,2.96,0
2016-08-15 06:10:00+00:00,1300.6,99.17,70.52,3.87,16.25,14.53,3.37,0
2016-08-15 07:10:00+00:00,3478.5,273.3,105.37,6.75,25.62,16.28,3.31,0
2016-08-15 08:10:00+00:00,5355.4,434.14,144.82,9.31,34.64,18.02,3.25,0
2016-08-15 09:10:00+00:00,6896.1,614.87,154.0,11.7,42.74,19.76,3.19,0
2016-08-15 10:10:00+00:00,6712.2,460.07,295.26,11.68,49.08,20.66,2.94,0
2016-08-15 11:10:00+00:00,7246.6,534.19,298.46,12.64,52.56,21.56,2.69,0
2016-08-15 12:10:00+00:00,4534.6,227.82,272.44,8.26,52.3,22.46,2.44,1
2016-08-15 13:10:00+00:00,6971.3,531.66,265.52,12.15,48.38,22.52,2.88,0
2016-08-15 14:10:00+00:00,5466.5,326.76,279.52,9.8,41.75,22.58,3.32,0
2016-08-15 15:10:00+00:00,5298.4,454.41,130.29,9.46,33.48,22.64,3.77,0
2016-08-15 16:10:00+00:00,3191.7,241.95,117.83,6.55,24.39,21.81,3.31,0
2016-08-15 17:10:00+00:00,1119.0,83.77,73.02,3.78,15.0,20.98,2.85,0
2016-08-15 18:10:00+00:00,187.8,0.0,32.54,0.69,5.75,20.14,2.39,0
2016-08-15 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.8,2.44,0
2016-08-15 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.46,2.49,0
2016-08-15 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.11,2.54,0
2016-08-15 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.5,2.52,0
2016-08-15 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.89,2.5,0
2016-08-16 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.28,2.48,0
2016-08-16 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.62,2.46,0
2016-08-16 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.97,2.44,0
2016-08-16 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.31,2.41,0
2016-08-16 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.74,2.76,0
2016-08-16 05:10:00+00:00,187.7,0.0,31.69,0.67,6.74,13.18,3.1,0
2016-08-16 06:10:00+00:00,1172.6,46.75,97.77,3.09,16.04,13.61,3.45,0
2016-08-16 07:10:00+00:00,3310.4,233.31,125.56,6.38,25.41,15.65,3.33,0
2016-08-16 08:10:00+00:00,5060.4,366.67,178.31,8.83,34.42,17.68,3.22,0
2016-08-16 09:10:00+00:00,6433.0,500.49,212.45,10.98,42.49,19.71,3.1,0
2016-08-16 10:10:00+00:00,7453.3,622.22,225.06,12.66,48.8,20.84,3.24,0
2016-08-16 11:10:00+00:00,7754.7,639.31,253.47,13.26,52.26,21.97,3.37,0
2016-08-16 12:10:00+00:00,7203.1,520.82,303.41,12.51,51.99,23.1,3.5,0
2016-08-16 13:10:00+00:00,7406.7,627.99,221.05,12.7,48.07,23.13,3.51,0
2016-08-16 14:10:00+00:00,6355.6,506.17,207.49,11.01,41.45,23.17,3.52,0
2016-08-16 15:10:00+00:00,5121.5,419.36,147.78,9.17,33.2,23.2,3.53,0
2016-08-16 16:10:00+00:00,3214.8,253.42,110.51,6.58,24.11,22.26,3.18,0
2016-08-16 17:10:00+00:00,1090.9,80.17,73.27,3.67,14.73,21.32,2.83,0
2016-08-16 18:10:00+00:00,180.5,0.0,31.69,0.67,5.48,20.37,2.48,0
2016-08-16 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.07,2.54,0
2016-08-16 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,17.77,2.6,0
2016-08-16 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.46,2.66,0
2016-08-16 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.89,2.6,0
2016-08-16 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.33,2.54,0
2016-08-17 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.76,2.48,0
2016-08-17 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.5,2.58,0
2016-08-17 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.25,2.68,0
2016-08-17 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.99,2.77,0
2016-08-17 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.23,3.08,0
2016-08-17 05:10:00+00:00,179.2,0.0,30.83,0.65,6.53,14.48,3.39,0
2016-08-17 06:10:00+00:00,1260.5,90.0,73.83,3.65,15.83,14.72,3.7,0
2016-08-17 07:10:00+00:00,3417.9,260.8,110.79,6.55,25.2,16.56,3.83,0
2016-08-17 08:10:00+00:00,5355.8,432.14,144.5,9.19,34.19,18.4,3.96,0
2016-08-17 09:10:00+00:00,6895.0,601.27,161.13,11.52,42.25,20.24,4.1,0
2016-08-17 10:10:00+00:00,7859.7,720.91,173.11,13.15,48.53,21.22,3.84,0
2016-08-17 11:10:00+00:00,8245.1,769.26,187.3,13.93,51.95,22.19,3.59,0
2016-08-17 12:10:00+00:00,8260.6,797.6,170.85,14.07,51.67,23.17,3.34,0
2016-08-17 13:10:00+00:00,7811.9,758.73,150.08,13.35,47.76,23.54,3.2,0
2016-08-17 14:10:00+00:00,6643.5,595.45,161.02,11.48,41.16,23.91,3.07,0
2016-08-17 15:10:00+00:00,5176.3,450.06,129.88,9.3,32.92,24.28,2.94,0
2016-08-17 16:10:00+00:00,3179.9,256.03,106.9,6.53,23.84,23.19,2.72,0
2016-08-17 17:10:00+00:00,1060.4,83.31,68.8,3.65,14.46,22.1,2.51,0
2016-08-17 18:10:00+00:00,165.8,0.0,29.97,0.63,5.2,21.0,2.29,0
2016-08-17 19:10:00+00:00,0.0,0.0,0.0,0.0,0.0,19.55,2.38,0
2016-08-17 20:10:00+00:00,0.0,0.0,0.0,0.0,0.0,18.09,2.47,0
2016-08-17 21:10:00+00:00,0.0,0.0,0.0,0.0,0.0,16.63,2.57,0
2016-08-17 22:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.87,2.52,0
2016-08-17 23:10:00+00:00,0.0,0.0,0.0,0.0,0.0,15.12,2.47,0
2016-08-18 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,14.36,2.43,0
2016-08-18 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.7,2.4,0
2016-08-18 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,13.05,2.37,0
2016-08-18 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.39,2.34,0
2016-08-18 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,12.8,2.49,0
2016-08-18 05:10:00+00:00,158.6,0.0,28.26,0.6,6.32,13.22,2.63,0
2016-08-18 06:10:00+00:00,1259.3,96.29,68.53,3.67,15.62,13.63,2.77,0
2016-08-18 07:10:00+00:00,3422.1,269.0,105.31,6.55,24.98,16.21,2.48,0
2016-08-18 08:10:00+00:00,5291.1,439.28,140.88,9.19,33.97,18.79,2.18,0
2016-08-18 09:10:00+00:00,6775.9,634.7,141.15,11.63,42.0,21.36,1.89,0
2016-08-18 10:10:00+00:00,7603.8,734.07,164.75,13.15,48.24,22.43,1.78,0
2016-08-18 11:10:00+00:00,8011.3,797.74,171.26,14.02,51.64,23.51,1.68,0
2016-08-18 12:10:00+00:00,7978.0,810.97,162.32,14.07,51.34,24.58,1.57,0
2016-08-18 13:10:00+00:00,7518.3,756.96,149.28,13.26,47.44,24.64,1.43,0
