,measuredAt,Gesamte Netzeinspeisung (Wh),Gesamter Netzbezug (Wh),PV (Wh),Batterieladung (Wh),Batterieentladung (Wh),Batterie SoC,EV (Wh),Haushalt (Wh),Verbrauch (Wh),Wärmepumpe (Wh)
15451,2024-09-03T21:00:00Z,0.392,1.793,0.0,0.0,154.74,0.7548333333333334,0.0,141.015,156.141,15.126
15452,2024-09-03T21:15:00Z,1.39,1.579,0.0,0.0,237.97,0.75,0.0,222.991,238.158,15.167
15453,2024-09-03T21:30:00Z,0.654,0.646,0.0,0.0,180.11,0.7451000000000001,0.0,164.936,180.101,15.165
15454,2024-09-03T21:45:00Z,0.289,0.874,0.0,0.0,176.696,0.74,0.0,162.082,177.281,15.198
15455,2024-09-03T22:00:00Z,1.349,1.467,0.0,0.0,190.79,0.7380000000000001,0.0,175.267,190.908,15.64
15456,2024-09-03T22:15:00Z,7.054,12.574,0.043,0.0,175.03,0.73,0.0,165.342,180.593,15.25
15457,2024-09-03T22:30:00Z,0.951,1.49,0.0,0.0,210.42,0.7292333333333333,0.0,195.731,210.959,15.227
15458,2024-09-03T22:45:00Z,0.897,1.416,0.0,0.0,168.276,0.72,0.0,153.566,168.795,15.228
15459,2024-09-03T23:00:00Z,0.47,1.526,0.0,0.0,155.43,0.72,0.0,144.055,156.485,12.429
15460,2024-09-03T23:15:00Z,1.352,1.313,0.0,0.0,207.91,0.7136333333333335,0.0,197.103,207.871,10.767
15461,2024-09-03T23:30:00Z,0.462,1.159,0.0,0.0,144.643,0.71,0.0,134.561,145.34,10.779
15462,2024-09-03T23:45:00Z,0.723,1.182,0.0,0.0,193.836,0.7083666666666667,0.0,183.522,194.296,10.773
15463,2024-09-04T00:00:00Z,1.371,1.496,0.0,0.0,179.073,0.7000000000000001,0.0,168.416,179.198,10.782
15464,2024-09-04T00:15:00Z,0.703,0.788,0.0,0.0,149.05,0.7000000000000001,0.0,138.346,149.134,10.788
15465,2024-09-04T00:30:00Z,0.615,2.323,0.0,0.0,212.593,0.6938666666666667,0.0,203.509,214.301,10.792
15466,2024-09-04T00:45:00Z,0.703,0.706,0.0,0.0,149.056,0.6900000000000001,0.0,138.268,149.06,10.792
15467,2024-09-04T01:00:00Z,0.966,2.305,0.0,0.0,171.276,0.6873666666666667,0.0,161.82,172.615,10.794
15468,2024-09-04T01:15:00Z,0.79,0.582,0.0,0.0,188.03,0.68,0.0,176.989,187.822,10.833
15469,2024-09-04T01:30:00Z,1.138,2.061,0.033,0.0,263.346,0.6779000000000001,0.0,253.483,264.303,10.82
15470,2024-09-04T01:45:00Z,1.256,0.981,0.076,0.0,250.886,0.67,0.0,239.854,250.688,10.834
15471,2024-09-04T02:00:00Z,1.273,1.149,0.0,0.0,236.786,0.6647666666666667,0.0,225.84,236.662,10.822
15472,2024-09-04T02:15:00Z,0.605,1.296,0.0,0.0,236.43,0.66,0.0,226.29,237.121,10.831
15473,2024-09-04T02:30:00Z,0.83,0.505,0.0,0.0,183.12,0.6526000000000001,0.0,171.975,182.795,10.82
15474,2024-09-04T02:45:00Z,0.756,1.283,0.0,0.0,166.223,0.65,0.0,155.913,166.75,10.837
15475,2024-09-04T03:00:00Z,11.938,4.211,0.0,0.0,215.946,0.6454333333333334,0.0,197.396,208.22,10.823
15476,2024-09-04T03:15:00Z,0.341,1.192,0.0,0.0,139.066,0.64,0.0,129.149,139.918,10.769
15477,2024-09-04T03:30:00Z,1.058,1.41,0.0,0.0,198.52,0.6396000000000001,0.0,188.091,198.872,10.78
15478,2024-09-04T03:45:00Z,1.185,1.278,0.0,0.0,170.943,0.6300000000000001,0.0,160.276,171.035,10.759
15479,2024-09-04T04:00:00Z,0.807,0.633,0.0,0.0,160.0,0.6300000000000001,0.0,149.079,159.825,10.746
15480,2024-09-04T04:15:00Z,1.611,3.844,0.0,0.0,206.89,0.6238333333333335,0.0,198.22,209.123,10.902
15481,2024-09-04T04:30:00Z,85.534,50.6,5.563,0.0,395.436,0.6136666666666667,0.0,351.302,366.066,14.763
15482,2024-09-04T04:45:00Z,0.744,10.654,0.0,0.0,172.832,0.61,0.0,167.891,182.742,14.851
15483,2024-09-04T05:00:00Z,46.688,33.068,3.246,0.0,213.35,0.6039333333333334,0.0,188.089,202.976,14.887
15484,2024-09-04T05:15:00Z,38.674,26.854,12.551,0.0,405.799,0.5967892976588629,0.0,361.794,406.531,44.736
15485,2024-09-04T05:30:00Z,52.897,62.973,17.98,0.0,1493.693,0.5713666666666667,0.0,306.421,1521.749,1215.327
15486,2024-09-04T05:45:00Z,2.145,5.357,27.423,0.0,1146.206,0.5383666666666668,0.0,152.379,1176.841,1024.461
15487,2024-09-04T06:00:00Z,16.312,12.31,56.083,0.0,1231.673,0.5070666666666667,0.0,200.889,1283.754,1082.864
15488,2024-09-04T06:15:00Z,39.353,41.341,115.523,1.186,1068.943,0.4749666666666667,0.0,200.216,1185.268,985.052
15489,2024-09-04T06:30:00Z,11.285,20.357,128.287,4.01,25.635,0.46,0.0,144.046,158.985,14.938
15490,2024-09-04T06:45:00Z,2.136,0.369,152.72,35.16,43.373,0.46,0.0,143.972,159.166,15.193
15491,2024-09-04T07:00:00Z,2.093,1.075,274.63,144.333,0.0,0.4621333333333334,0.0,114.082,129.278,15.195
15492,2024-09-04T07:15:00Z,1.754,0.96,329.776,127.09,0.0,0.47,0.0,186.667,201.892,15.225
15493,2024-09-04T07:30:00Z,2.117,1.008,316.47,148.926,0.0,0.47,0.0,151.196,166.434,15.237
15494,2024-09-04T07:45:00Z,0.481,2.068,314.626,165.893,0.133,0.4757666666666666,0.0,135.236,150.453,15.217
15495,2024-09-04T08:00:00Z,1.935,1.737,153.892,3.856,41.555,0.48,0.0,176.187,191.393,15.206
15496,2024-09-04T08:15:00Z,0.496,1.427,73.513,0.146,42.366,0.48,0.0,101.369,116.664,15.295
15497,2024-09-04T08:30:00Z,1.099,1.847,81.293,0.0,78.75,0.48,0.0,145.609,160.791,15.181
15498,2024-09-04T08:45:00Z,2.108,0.673,100.463,22.183,66.023,0.4703,0.0,127.694,142.869,15.174
15499,2024-09-04T09:00:00Z,2.128,0.945,163.953,45.583,0.236,0.47,0.0,102.268,117.423,15.154
15500,2024-09-04T09:15:00Z,2.515,4.947,359.426,165.865,0.0,0.4776845637583892,0.0,180.785,195.992,15.207
15501,2024-09-04T09:30:00Z,4.184,0.431,705.076,587.086,0.0,0.4844666666666667,0.0,102.208,114.237,12.029
15502,2024-09-04T09:45:00Z,12.519,5.041,773.62,623.913,4.533,0.5040000000000001,0.0,135.982,146.762,10.779
15503,2024-09-04T10:00:00Z,2.951,1.398,719.536,566.626,0.0,0.5163333333333334,0.0,139.472,151.357,11.885
15504,2024-09-04T10:15:00Z,5.822,0.198,1086.65,945.61,0.0,0.5357666666666667,0.0,124.625,135.415,10.79
15505,2024-09-04T10:30:00Z,0.592,5.075,1019.063,868.493,0.0,0.5613333333333335,0.0,144.241,155.053,10.811
15506,2024-09-04T10:45:00Z,4.909,1.333,1078.036,934.693,0.0,0.5817333333333334,0.0,128.918,139.767,10.848
15507,2024-09-04T11:00:00Z,2.834,2.756,993.423,873.906,0.0,0.6042333333333334,0.0,105.344,119.438,14.093
15508,2024-09-04T11:15:00Z,6.287,4.991,1208.163,1020.773,0.0,0.6269333333333333,0.0,170.661,186.094,15.432
15509,2024-09-04T11:30:00Z,11.763,5.011,1171.17,1044.546,0.0,0.6527000000000002,0.0,104.457,119.871,15.413
15510,2024-09-04T11:45:00Z,3.387,8.317,1463.503,1294.083,0.0,0.6865333333333333,0.0,158.867,174.35,15.482
15511,2024-09-04T12:00:00Z,0.646,5.475,1088.09,959.486,0.0,0.7135666666666667,0.0,118.0,133.432,15.432
15512,2024-09-04T12:15:00Z,2.515,2.129,673.7,533.89,0.0,0.7350666666666668,0.0,124.012,139.424,15.411
15513,2024-09-04T12:30:00Z,3.012,6.037,830.38,662.31,0.0,0.7552666666666668,0.0,155.719,171.095,15.375
15514,2024-09-04T12:45:00Z,1.09,2.765,731.06,593.776,0.0,0.7756000000000001,0.0,123.526,138.957,15.431
15515,2024-09-04T13:00:00Z,1.045,2.702,417.426,270.173,0.0,0.79,0.0,133.379,148.91,15.53
15516,2024-09-04T13:15:00Z,5.258,1.016,620.013,460.106,0.0,0.7946666666666667,0.0,140.544,155.665,15.12
15517,2024-09-04T13:30:00Z,2.008,1.413,773.442,654.211,0.0,0.8146979865771812,0.0,103.711,118.636,14.925
15518,2024-09-04T13:45:00Z,2.112,7.057,653.662,471.458,0.0,0.8340802675585285,0.0,172.234,187.149,14.914
15519,2024-09-04T14:00:00Z,0.373,2.413,342.32,225.24,0.0,0.84,0.0,104.205,119.12,14.914
15520,2024-09-04T14:15:00Z,1.656,1.397,262.196,103.62,0.0,0.8479333333333334,0.0,143.417,158.317,14.899
15521,2024-09-04T14:30:00Z,2.923,0.637,364.753,216.25,0.0,0.85,0.0,131.353,146.216,14.862
15522,2024-09-04T14:45:00Z,0.859,1.41,379.433,241.916,0.0,0.8542000000000001,0.0,123.114,138.067,14.952
15523,2024-09-04T15:00:00Z,1.257,2.42,233.703,69.266,0.163,0.86,0.0,150.819,165.763,14.943
15524,2024-09-04T15:15:00Z,2.079,0.804,183.326,48.5,2.193,0.86,0.0,120.95,135.744,14.793
15525,2024-09-04T15:30:00Z,11.015,4.883,247.353,116.113,9.966,0.86,0.0,120.254,135.074,14.819
15526,2024-09-04T15:45:00Z,2.07,0.903,252.68,82.666,0.0,0.86,0.0,153.985,168.846,14.86
15527,2024-09-04T16:00:00Z,1.189,1.115,177.886,59.8,0.0,0.86,0.0,103.311,118.012,14.701
15528,2024-09-04T16:15:00Z,1.98,3.26,254.626,73.14,0.0,0.86,0.0,168.08,182.767,14.686
15529,2024-09-04T16:30:00Z,2.145,20.815,189.586,47.61,860.866,0.8552000000000001,0.0,104.588,1021.513,916.924
15530,2024-09-04T16:45:00Z,4.897,3.154,20.003,0.0,1216.236,0.8257333333333334,0.0,126.103,1234.497,1108.393
15531,2024-09-04T17:00:00Z,1.765,2.135,22.056,0.0,1322.16,0.7915000000000001,0.0,164.334,1344.587,1180.252
15532,2024-09-04T17:15:00Z,10.205,1.956,4.38,0.0,414.43,0.7624000000000001,0.0,115.636,410.561,294.924
15533,2024-09-04T17:30:00Z,1.004,0.986,34.933,0.0,132.816,0.76,0.0,152.934,167.731,14.797
15534,2024-09-04T17:45:00Z,1.292,1.412,38.18,0.0,94.26,0.76,0.0,117.734,132.56,14.826
15535,2024-09-04T18:00:00Z,0.589,1.049,14.333,0.0,115.156,0.76,0.0,115.14,129.95,14.809
15536,2024-09-04T18:15:00Z,1.228,2.386,0.063,0.0,178.443,0.7528333333333334,0.0,164.834,179.665,14.831
15537,2024-09-04T18:30:00Z,0.617,0.777,0.0,0.0,155.396,0.75,0.0,140.812,155.557,14.744
15538,2024-09-04T18:45:00Z,0.452,0.953,0.0,0.0,174.953,0.7479000000000001,0.0,160.698,175.455,14.756
15539,2024-09-04T19:00:00Z,1.277,1.335,0.0,0.0,177.696,0.74,0.0,162.867,177.754,14.886
15540,2024-09-04T19:15:00Z,0.766,0.717,0.0,0.0,151.11,0.74,0.0,136.093,151.06,14.967
15541,2024-09-04T19:30:00Z,1.468,2.247,0.0,0.0,207.363,0.7321666666666667,0.0,193.124,208.142,15.017
15542,2024-09-04T19:45:00Z,0.382,0.71,0.0,0.0,147.806,0.73,0.0,133.116,148.135,15.018
15543,2024-09-04T20:00:00Z,0.464,3.07,0.0,0.0,182.923,0.7271666666666667,0.0,170.524,185.53,15.005
15544,2024-09-04T20:15:00Z,1.471,1.356,0.0,0.0,185.34,0.72,0.0,170.122,185.224,15.102
15545,2024-09-04T20:30:00Z,26.376,14.54,0.343,0.0,462.963,0.7123333333333334,0.0,436.356,451.47,15.114
15546,2024-09-04T20:45:00Z,1.713,3.546,0.0,0.0,251.69,0.7050666666666667,0.0,238.34,253.522,15.181
15547,2024-09-04T21:00:00Z,0.332,1.021,0.0,0.0,201.97,0.7000000000000001,0.0,187.509,202.659,15.15
15548,2024-09-04T21:15:00Z,1.045,1.26,0.0,0.0,206.223,0.6943333333333334,0.0,191.225,206.438,15.213
15549,2024-09-04T21:30:00Z,0.867,0.838,0.0,0.0,211.623,0.6900000000000001,0.0,196.347,211.593,15.246
15550,2024-09-04T21:45:00Z,0.595,0.799,0.0,0.0,170.21,0.6843666666666667,0.0,155.188,170.413,15.225
15551,2024-09-04T22:00:00Z,1.451,1.18,0.0,0.0,195.786,0.68,0.0,179.798,195.515,15.716
15552,2024-09-04T22:15:00Z,7.976,9.621,0.18,0.0,170.74,0.6772333333333335,0.0,157.296,172.565,15.268
15553,2024-09-04T22:30:00Z,0.35,1.789,0.0,0.0,153.35,0.67,0.0,139.49,154.788,15.297
15554,2024-09-04T22:45:00Z,1.11,1.094,0.016,0.0,207.586,0.67,0.0,192.297,207.587,15.289
15555,2024-09-04T23:00:00Z,0.26,0.799,0.0,0.0,141.016,0.6611,0.0,129.075,141.555,12.479
15556,2024-09-04T23:15:00Z,1.228,2.876,0.0,0.0,201.746,0.66,0.0,192.563,203.394,10.831
15557,2024-09-04T23:30:00Z,0.679,0.731,0.0,0.0,147.063,0.6562,0.0,136.289,147.115,10.826
15558,2024-09-04T23:45:00Z,0.606,1.277,0.016,0.0,163.77,0.65,0.0,153.637,164.457,10.819
15559,2024-09-05T00:00:00Z,1.155,1.283,0.0,0.0,189.426,0.65,0.0,178.704,189.554,10.849
15560,2024-09-05T00:15:00Z,0.733,1.513,0.0,0.0,165.65,0.6409666666666667,0.0,155.588,166.43,10.841
15561,2024-09-05T00:30:00Z,0.355,1.584,0.0,0.0,167.933,0.64,0.0,158.314,169.162,10.847
15562,2024-09-05T00:45:00Z,0.999,1.066,0.0,0.0,179.72,0.6353,0.0,168.942,179.787,10.844
15563,2024-09-05T01:00:00Z,0.422,0.641,0.0,0.0,141.046,0.6300000000000001,0.0,130.413,141.266,10.852
15564,2024-09-05T01:15:00Z,1.328,2.079,0.01,0.0,206.656,0.6288666666666667,0.0,196.549,207.417,10.867
15565,2024-09-05T01:30:00Z,0.58,0.706,0.0,0.0,141.91,0.6200000000000001,0.0,131.165,142.035,10.869
15566,2024-09-05T01:45:00Z,0.687,2.241,0.0,0.0,178.496,0.6200000000000001,0.0,169.197,180.051,10.853
15567,2024-09-05T02:00:00Z,1.175,0.57,0.0,0.0,169.55,0.6137333333333334,0.0,158.071,168.945,10.873
15568,2024-09-05T02:15:00Z,0.684,1.606,0.0,0.0,161.186,0.6100000000000001,0.0,151.247,162.109,10.861
15569,2024-09-05T02:30:00Z,1.581,1.821,0.0,0.0,193.333,0.6088333333333334,0.0,182.691,193.573,10.881
15570,2024-09-05T02:45:00Z,0.527,1.48,0.0,0.0,164.343,0.6000000000000001,0.0,154.408,165.296,10.887
15571,2024-09-05T03:00:00Z,0.751,1.385,0.0,0.0,152.236,0.6000000000000001,0.0,142.032,152.87,10.838
15572,2024-09-05T03:15:00Z,1.495,1.306,0.0,0.0,194.793,0.5931000000000001,0.0,183.735,194.603,10.868
15573,2024-09-05T03:30:00Z,0.544,0.66,0.0,0.0,145.12,0.5900000000000001,0.0,134.422,145.236,10.813
15574,2024-09-05T03:45:00Z,0.632,5.284,0.0,0.0,192.04,0.5879666666666667,0.0,185.897,196.692,10.794
15575,2024-09-05T04:00:00Z,1.379,0.728,0.0,0.0,155.266,0.5800000000000001,0.0,143.85,154.615,10.765
15576,2024-09-05T04:15:00Z,0.736,1.643,0.0,0.0,151.41,0.5800000000000001,0.0,141.47,152.316,10.846
15577,2024-09-05T04:30:00Z,1.415,2.159,0.0,0.0,198.96,0.5728,0.0,184.86,199.703,14.843
15578,2024-09-05T04:45:00Z,53.173,50.639,0.66,0.0,279.586,0.5694666666666668,0.0,262.796,277.713,14.916
15579,2024-09-05T05:00:00Z,29.282,25.86,0.183,0.0,207.49,0.56,0.0,189.426,204.251,14.825
15580,2024-09-05T05:15:00Z,1.349,5.402,0.0,0.0,165.36,0.56,0.0,154.559,169.413,14.854
15581,2024-09-05T05:30:00Z,30.917,13.608,9.06,0.0,155.82,0.5510333333333334,0.0,132.663,147.571,14.908
15582,2024-09-05T05:45:00Z,24.622,27.997,29.153,0.0,211.063,0.55,0.0,184.602,243.592,58.99
15583,2024-09-05T06:00:00Z,17.995,23.746,5.8,0.0,1456.133,0.5271333333333333,0.0,142.172,1467.683,1325.51
15584,2024-09-05T06:15:00Z,8.584,15.28,39.89,0.0,1219.52,0.4937666666666667,0.0,138.426,1266.106,1127.679
15585,2024-09-05T06:30:00Z,35.163,21.791,59.703,0.0,1067.156,0.4624333333333334,0.0,162.761,1113.488,950.726
15586,2024-09-05T06:45:00Z,8.554,8.249,143.656,7.68,15.333,0.45,0.0,136.108,151.004,14.896
15587,2024-09-05T07:00:00Z,2.534,2.03,228.2,34.166,0.73,0.45,0.0,178.927,194.259,15.331
15588,2024-09-05T07:15:00Z,2.493,1.53,271.73,118.836,0.0,0.45,0.0,136.791,151.931,15.139
15589,2024-09-05T07:30:00Z,0.079,4627.114,176.043,11.42,4792.106,0.4004,9347.414,221.399,9583.765,14.951
15590,2024-09-05T07:45:00Z,0.0,5347.704,170.813,0.0,5313.346,0.2678333333333333,10306.623,510.353,10831.864,14.887
15591,2024-09-05T08:00:00Z,0.0,5413.332,240.656,0.0,4922.76,0.1368666666666666,10347.073,214.658,10576.748,15.016
15592,2024-09-05T08:15:00Z,0.0,10689.645,424.451,1001.392,507.251,0.051744966442953,10343.512,261.623,10619.955,14.819
15593,2024-09-05T08:30:00Z,0.0,9751.0,764.02,0.0,9.716,0.05,10312.203,197.688,10524.737,14.844
15594,2024-09-05T08:45:00Z,0.0,6654.294,877.012,0.0,9.811,0.05,7394.071,132.164,7541.119,14.883
15595,2024-09-05T09:00:00Z,0.0,1522.844,784.523,0.0,9.925,0.05,2253.454,48.928,2317.293,14.91
15596,2024-09-05T09:15:00Z,11.311,23.476,897.216,706.713,0.8,0.0542666666666666,83.714,104.678,203.469,15.075
15597,2024-09-05T09:30:00Z,6.443,5.408,1002.366,828.36,0.0,0.0727333333333333,0.0,161.144,172.971,11.827
15598,2024-09-05T09:45:00Z,10.578,10.602,1099.136,979.84,0.0,0.0949,0.0,108.643,119.32,10.677
15599,2024-09-05T10:00:00Z,16.682,12.87,1518.963,1378.936,0.0,0.1224,0.0,124.467,136.214,11.747
15600,2024-09-05T10:15:00Z,11.655,9.88,1650.513,1490.3,0.0,0.1575333333333333,0.0,147.644,158.438,10.794
15601,2024-09-05T10:30:00Z,74.713,66.824,2054.35,1910.313,0.0,0.1962333333333333,0.0,125.353,136.148,10.795
15602,2024-09-05T10:45:00Z,32.048,23.997,3328.473,3171.876,0.0,0.2590666666666667,0.0,137.689,148.545,10.855
15603,2024-09-05T11:00:00Z,27.38,37.58,2953.366,2806.19,0.0,0.3308333333333333,0.0,143.239,157.377,14.137
15604,2024-09-05T11:15:00Z,17.996,26.707,2813.28,2705.126,0.0,0.3940000000000001,0.0,101.567,116.864,15.297
15605,2024-09-05T11:30:00Z,31.778,22.602,2768.343,2565.86,0.0,0.4555333333333333,0.0,177.959,193.307,15.347
15606,2024-09-05T11:45:00Z,30.402,32.278,2698.173,2582.923,0.0,0.5164,0.0,101.768,117.125,15.356
15607,2024-09-05T12:00:00Z,5.236,6.799,2599.803,2437.116,0.0,0.5778666666666668,0.0,148.799,164.25,15.45
15608,2024-09-05T12:15:00Z,8.542,6.534,2497.316,2348.39,0.0,0.6395000000000001,0.0,131.455,146.918,15.462
15609,2024-09-05T12:30:00Z,5.819,6.337,2531.453,2393.42,0.0,0.7012,0.0,123.089,138.552,15.462
15610,2024-09-05T12:45:00Z,7.863,7.674,2501.16,2326.836,0.0,0.7629666666666667,0.0,158.695,174.133,15.438
15611,2024-09-05T13:00:00Z,3.289,4.807,2439.136,2305.0,0.0,0.8248666666666669,0.0,120.136,135.655,15.519
15612,2024-09-05T13:15:00Z,85.837,96.469,2371.003,1871.963,0.0,0.8779333333333333,0.0,494.152,509.671,15.518
15613,2024-09-05T13:30:00Z,119.297,134.751,2291.773,678.13,18.633,0.9047,0.0,1632.796,1647.73,14.933
15614,2024-09-05T13:45:00Z,84.392,77.108,2202.343,1585.476,8.133,0.9247666666666668,0.0,602.319,617.716,15.396
15615,2024-09-05T14:00:00Z,92.756,75.044,2114.5,1695.406,9.256,0.9639666666666667,0.0,395.1,410.638,15.538
15616,2024-09-05T14:15:00Z,1499.625,4.408,1974.14,229.416,8.026,0.9980333333333334,0.0,241.927,257.533,15.605
15617,2024-09-05T14:30:00Z,1711.795,0.0,1946.286,0.0,9.643,1.0,0.0,228.559,244.134,15.575
15618,2024-09-05T14:45:00Z,1392.337,0.0,1678.553,0.0,9.64,1.0,0.0,280.359,295.856,15.496
15619,2024-09-05T15:00:00Z,1529.347,0.0,1770.823,0.0,9.733,1.0,0.0,236.059,251.209,15.15
15620,2024-09-05T15:15:00Z,1295.473,0.0,1636.683,0.0,9.556,1.0,0.0,335.635,350.766,15.13
15621,2024-09-05T15:30:00Z,1206.549,0.0,1460.11,0.0,9.19,1.0,0.0,247.603,262.75,15.146
15622,2024-09-05T15:45:00Z,995.663,0.0,1281.283,0.0,9.806,1.0,0.0,280.298,295.426,15.127
15623,2024-09-05T16:00:00Z,929.236,0.0,1093.516,0.0,9.94,1.0,0.0,159.03,174.22,15.189
15624,2024-09-05T16:15:00Z,690.624,0.0,828.28,0.0,9.953,1.0,0.0,132.474,147.609,15.135
15625,2024-09-05T16:30:00Z,352.442,1.71,498.793,0.0,10.14,1.0,0.0,143.16,158.201,15.04
15626,2024-09-05T16:45:00Z,231.515,0.0,381.69,0.0,10.126,1.0,0.0,145.245,160.301,15.056
15627,2024-09-05T17:00:00Z,21.041,14.115,243.973,0.0,1108.896,0.9746,0.0,111.114,1345.943,1234.829
15628,2024-09-05T17:15:00Z,4.711,8.449,162.286,0.0,981.643,0.9462666666666668,0.0,160.226,1147.667,987.441
15629,2024-09-05T17:30:00Z,15.658,6.834,96.003,0.0,866.53,0.9214,0.0,107.326,953.709,846.382
15630,2024-09-05T17:45:00Z,1.172,3.821,53.48,0.0,144.73,0.91,0.0,185.934,200.859,14.924
15631,2024-09-05T18:00:00Z,4.094,3.746,17.956,0.0,152.14,0.91,0.0,154.827,169.748,14.92
15632,2024-09-05T18:15:00Z,23.068,61.151,3.553,0.0,2059.556,0.8823666666666669,0.0,2086.265,2101.193,14.928
15633,2024-09-05T18:30:00Z,30.831,3.75,0.0,0.0,837.73,0.8426333333333333,0.0,795.65,810.648,14.998
15634,2024-09-05T18:45:00Z,0.621,1.106,0.0,0.0,200.986,0.8308,0.0,186.547,201.472,14.924
15635,2024-09-05T19:00:00Z,1.577,6.834,0.056,0.0,218.036,0.8300000000000001,0.0,208.4,223.349,14.948
15636,2024-09-05T19:15:00Z,0.765,0.909,0.0,0.0,224.706,0.8206,0.0,209.789,224.85,15.06
15637,2024-09-05T19:30:00Z,0.313,1.143,0.0,0.0,216.066,0.8198000000000001,0.0,201.86,216.896,15.035
15638,2024-09-05T19:45:00Z,15.224,29.886,0.176,0.0,502.713,0.8062,0.0,502.445,517.552,15.106
15639,2024-09-05T20:00:00Z,1.204,1.656,0.0,0.0,190.693,0.8,0.0,175.968,191.146,15.177
15640,2024-09-05T20:15:00Z,0.444,1.695,0.0,0.0,161.123,0.7989333333333335,0.0,147.001,162.374,15.372
15641,2024-09-05T20:30:00Z,1.119,1.921,0.0,0.0,217.026,0.79,0.0,202.486,217.828,15.342
15642,2024-09-05T20:45:00Z,0.274,0.909,0.0,0.0,149.556,0.79,0.0,134.87,150.191,15.32
15643,2024-09-05T21:00:00Z,1.36,1.96,0.0,0.0,215.91,0.7816666666666667,0.0,201.185,216.51,15.324
15644,2024-09-05T21:15:00Z,0.942,1.279,0.0,0.0,153.783,0.78,0.0,138.855,154.12,15.265
15645,2024-09-05T21:30:00Z,0.726,1.528,0.0,0.0,168.513,0.7745000000000001,0.0,153.984,169.315,15.33
15646,2024-09-05T21:45:00Z,0.933,1.56,0.0,0.0,198.383,0.77,0.0,183.693,199.011,15.317
15647,2024-09-05T22:00:00Z,0.883,0.805,0.0,0.0,165.57,0.7681333333333333,0.0,149.737,165.492,15.754
15648,2024-09-05T22:15:00Z,7.859,9.49,0.12,0.0,179.836,0.76,0.0,166.316,181.587,15.271
15649,2024-09-05T22:30:00Z,0.887,0.741,0.0,0.0,176.103,0.76,0.0,160.703,175.957,15.253
15650,2024-09-05T22:45:00Z,0.566,1.163,0.0,0.0,156.525,0.7533444816053512,0.0,141.889,157.121,15.231
15651,2024-09-05T23:00:00Z,1.344,0.904,0.0,0.0,204.02,0.75,0.0,191.089,203.58,12.49
15652,2024-09-05T23:15:00Z,0.657,1.155,0.0,0.0,158.563,0.7476333333333334,0.0,148.203,159.061,10.857
15653,2024-09-05T23:30:00Z,0.732,1.503,0.0,0.0,175.543,0.74,0.0,165.447,176.314,10.867
15654,2024-09-05T23:45:00Z,0.999,1.033,0.0,0.0,183.1,0.74,0.0,172.26,183.133,10.872
15655,2024-09-06T00:00:00Z,0.934,0.913,0.0,0.0,146.55,0.7310333333333334,0.0,135.649,146.529,10.879
15656,2024-09-06T00:15:00Z,1.606,2.087,0.0,0.0,214.203,0.73,0.0,203.808,214.684,10.875
15657,2024-09-06T00:30:00Z,0.646,0.694,0.0,0.0,140.323,0.7263000000000001,0.0,129.491,140.371,10.879
15658,2024-09-06T00:45:00Z,1.14,1.848,0.0,0.0,184.35,0.72,0.0,174.169,185.057,10.888
15659,2024-09-06T01:00:00Z,0.69,0.606,0.0,0.0,169.333,0.72,0.0,158.38,169.249,10.868
15660,2024-09-06T01:15:00Z,0.884,1.41,0.0,0.0,164.42,0.7112333333333334,0.0,154.083,164.945,10.861
15661,2024-09-06T01:30:00Z,1.05,0.99,0.0,0.0,188.286,0.71,0.0,177.345,188.226,10.88
15662,2024-09-06T01:45:00Z,0.638,1.367,0.0,0.0,165.97,0.7045333333333333,0.0,155.831,166.699,10.867
15663,2024-09-06T02:00:00Z,0.373,1.277,0.0,0.0,153.47,0.7000000000000001,0.0,143.512,154.374,10.861
15664,2024-09-06T02:15:00Z,1.456,1.359,0.0,0.0,202.603,0.6978666666666667,0.0,191.661,202.506,10.844
15665,2024-09-06T02:30:00Z,0.528,2.925,0.0,0.0,256.096,0.6900000000000001,0.0,247.628,258.494,10.865
15666,2024-09-06T02:45:00Z,2.075,2.56,0.0,0.0,253.65,0.6841666666666667,0.0,243.264,254.135,10.87
15667,2024-09-06T03:00:00Z,1.174,1.587,0.0,0.0,219.163,0.68,0.0,208.735,219.575,10.84
15668,2024-09-06T03:15:00Z,0.764,0.838,0.0,0.0,240.5,0.6743333333333333,0.0,229.755,240.574,10.818
15669,2024-09-06T03:30:00Z,1.219,1.187,0.0,0.0,150.153,0.67,0.0,139.339,150.121,10.782
15670,2024-09-06T03:45:00Z,10.618,4.449,0.22,0.0,198.65,0.6673666666666667,0.0,181.921,192.701,10.779
15671,2024-09-06T04:00:00Z,1.089,1.394,0.0,0.0,167.39,0.66,0.0,156.897,167.694,10.797
15672,2024-09-06T04:15:00Z,0.572,0.778,0.0,0.0,155.89,0.66,0.0,145.16,156.096,10.935
15673,2024-09-06T04:30:00Z,0.988,4.65,0.0,0.0,205.26,0.6519666666666667,0.0,194.069,208.921,14.852
15674,2024-09-06T04:45:00Z,0.634,0.602,0.0,0.0,154.833,0.65,0.0,139.885,154.801,14.915
15675,2024-09-06T05:00:00Z,0.462,1.43,0.0,0.0,162.03,0.6465666666666666,0.0,147.831,162.997,15.166
15676,2024-09-06T05:15:00Z,70.657,60.675,18.676,0.0,350.44,0.6369,0.0,344.016,359.135,15.118
