,h0_dyn,pv,sub,Netzbezug,Eigenverbrauch,Einspeisung,battery_soc,battery_charge,battery_discharge,grid_export,pv_excess,grid_import,eigenverbrauch
2016-04-04 19:00:00,0.7199709775388532,0.0,-0.7199709775388532,0.7199709775388532,0.0,0.0,8.617940891058577,0.0,0.7499697682696388,0.0,0.0,0.0,0.7199709775388532
2016-04-04 20:00:00,0.7037790834090719,0.0,-0.7037790834090719,0.7037790834090719,0.0,0.0,7.884837679174127,0.0,0.7331032118844499,0.0,0.0,0.0,0.7037790834090719
2016-04-04 21:00:00,0.6530032978709075,0.0,-0.6530032978709075,0.6530032978709075,0.0,0.0,7.204625910558598,0.0,0.6802117686155287,0.0,0.0,0.0,0.6530032978709075
2016-04-04 22:00:00,0.5680403628376862,0.0,-0.5680403628376862,0.5680403628376862,0.0,0.0,6.612917199269342,0.0,0.5917087112892565,0.0,0.0,0.0,0.5680403628376862
2016-04-04 23:00:00,0.4197275312125584,0.0,-0.4197275312125584,0.4197275312125584,0.0,0.0,6.175701020922927,0.0,0.437216178346415,0.0,0.0,0.0,0.4197275312125584
2016-04-05 00:00:00,0.2786589078814786,0.0,-0.2786589078814786,0.2786589078814786,0.0,0.0,5.8854313252130535,0.0,0.2902696957098736,0.0,0.0,0.0,0.2786589078814786
2016-04-05 01:00:00,0.2057597007633625,0.0,-0.2057597007633625,0.2057597007633625,0.0,0.0,5.671098303584551,0.0,0.21433302162850262,0.0,0.0,0.0,0.2057597007633625
2016-04-05 02:00:00,0.185309496774035,0.0,-0.185309496774035,0.185309496774035,0.0,0.0,5.478067577778265,0.0,0.19303072580628647,0.0,0.0,0.0,0.185309496774035
2016-04-05 03:00:00,0.1803441152952364,0.0,-0.1803441152952364,0.1803441152952364,0.0,0.0,5.2902091243457265,0.0,0.1878584534325379,0.0,0.0,0.0,0.1803441152952364
2016-04-05 04:00:00,0.1843313265378668,0.0,-0.1843313265378668,0.1843313265378668,0.0,0.0,5.098197325868782,0.0,0.19201179847694458,0.0,0.0,0.0,0.1843313265378668
2016-04-05 05:00:00,0.2201417987955229,0.0,-0.2201417987955229,0.2201417987955229,0.0,0.0,4.868882952123445,0.0,0.22931437374533636,0.0,0.0,0.0,0.2201417987955229
2016-04-05 06:00:00,0.3884905365734966,0.1825999999999999,-0.2058905365734966,0.2058905365734966,0.0,0.0,4.654413643192719,0.0,0.21446930893072572,0.0,0.0,0.0,0.3884905365734966
2016-04-05 07:00:00,0.542324836419758,0.4311999999999999,-0.111124836419758,0.111124836419758,0.0,0.0,4.538658605255471,0.0,0.11575503793724805,0.0,0.0,0.0,0.542324836419758
2016-04-05 08:00:00,0.5746369290736607,0.6414,0.0667630709263392,0.0,0.5746369290736607,0.0667630709263392,4.602751153344757,0.06409254808928569,0.0,0.0,0.0,0.0,0.5746369290736607
2016-04-05 09:00:00,0.5682783391219555,1.0657,0.4974216608780446,0.0,0.5682783391219555,0.4974216608780446,5.08027594778768,0.47752479444292284,0.0,0.0,0.0,0.0,0.5682783391219555
2016-04-05 10:00:00,0.551767167530377,2.0126,1.460832832469623,0.0,0.551767167530377,1.460832832469623,6.482675466958518,1.402399519170838,0.0,0.0,0.0,0.0,0.551767167530377
2016-04-05 11:00:00,0.5568613539508118,2.1029,1.5460386460491882,0.0,0.5568613539508118,1.5460386460491882,7.966872567165738,1.4841971002072205,0.0,0.0,0.0,0.0,0.5568613539508118
2016-04-05 12:00:00,0.6249924145699333,1.5853,0.9603075854300668,0.0,0.6249924145699333,0.9603075854300668,8.888767849178603,0.921895282012864,0.0,0.0,0.0,0.0,0.6249924145699333
2016-04-05 13:00:00,0.6083983647479378,1.8954,1.2870016352520623,0.0,0.6083983647479378,1.2870016352520623,10.0,1.1112321508213974,0.0,0.12946814481310653,0.12946814481310653,0.0,0.6083983647479378
2016-04-05 14:00:00,0.529456816520145,1.1093,0.579843183479855,0.0,0.529456816520145,0.579843183479855,10.0,0.0,0.0,0.579843183479855,0.579843183479855,0.0,0.529456816520145
2016-04-05 15:00:00,0.47367253878186,1.6165999999999998,1.14292746121814,0.0,0.47367253878186,1.14292746121814,10.0,0.0,0.0,1.14292746121814,1.14292746121814,0.0,0.47367253878186
2016-04-05 16:00:00,0.4431214258287556,2.1828000000000003,1.7396785741712446,0.0,0.4431214258287556,1.7396785741712446,10.0,0.0,0.0,1.7396785741712448,1.7396785741712448,0.0,0.4431214258287556
2016-04-05 17:00:00,0.4855865115341382,0.0231,-0.4624865115341382,0.4624865115341382,0.0,0.0,9.518243217151939,0.0,0.4817567828480606,0.0,0.0,0.0,0.4855865115341382
2016-04-05 18:00:00,0.6045403913559735,0.0,-0.6045403913559735,0.6045403913559735,0.0,0.0,8.8885136428228,0.0,0.6297295743291391,0.0,0.0,0.0,0.6045403913559735
2016-04-05 19:00:00,0.7172827076813632,0.0,-0.7172827076813632,0.7172827076813632,0.0,0.0,8.141344155654714,0.0,0.7471694871680866,0.0,0.0,0.0,0.7172827076813632
2016-04-05 20:00:00,0.7011508672038527,0.0,-0.7011508672038527,0.7011508672038527,0.0,0.0,7.4109786689840345,0.0,0.7303654866706799,0.0,0.0,0.0,0.7011508672038527
2016-04-05 21:00:00,0.6505643187544479,0.0,-0.6505643187544479,0.6505643187544479,0.0,0.0,6.733307503614818,0.0,0.6776711653692166,0.0,0.0,0.0,0.6505643187544479
2016-04-05 22:00:00,0.5659183965848262,0.0,-0.5659183965848262,0.5659183965848262,0.0,0.0,6.1438091738389575,0.0,0.5894983297758607,0.0,0.0,0.0,0.5659183965848262
2016-04-05 23:00:00,0.4181593602959932,0.0,-0.4181593602959932,0.4181593602959932,0.0,0.0,5.708226506863965,0.0,0.4355826669749929,0.0,0.0,0.0,0.4181593602959932
2016-04-06 00:00:00,0.2776176322199238,0.0,-0.2776176322199238,0.2776176322199238,0.0,0.0,5.419041473301544,0.0,0.28918503356242065,0.0,0.0,0.0,0.2776176322199238
2016-04-06 01:00:00,0.2049907093909916,0.0,-0.2049907093909916,0.2049907093909916,0.0,0.0,5.205509484352594,0.0,0.2135319889489496,0.0,0.0,0.0,0.2049907093909916
2016-04-06 02:00:00,0.1846168272501966,0.0,-0.1846168272501966,0.1846168272501966,0.0,0.0,5.013200289300306,0.0,0.19230919505228813,0.0,0.0,0.0,0.1846168272501966
2016-04-06 03:00:00,0.1796699019181686,0.0,-0.1796699019181686,0.1796699019181686,0.0,0.0,4.826044141468881,0.0,0.18715614783142562,0.0,0.0,0.0,0.1796699019181686
2016-04-06 04:00:00,0.1836421013498659,0.0,-0.1836421013498659,0.1836421013498659,0.0,0.0,4.634750285896104,0.0,0.19129385557277698,0.0,0.0,0.0,0.1836421013498659
2016-04-06 05:00:00,0.219318547383733,0.0,-0.219318547383733,0.219318547383733,0.0,0.0,4.4062934657047155,0.0,0.22845682019138855,0.0,0.0,0.0,0.219318547383733
2016-04-06 06:00:00,0.3870374971686303,0.6642,0.2771625028313697,0.0,0.3870374971686303,0.2771625028313697,4.67236946842283,0.26607600271811493,0.0,0.0,0.0,0.0,0.3870374971686303
2016-04-06 07:00:00,0.5402961258560008,1.0967,0.5564038741439992,0.0,0.5402961258560008,0.5564038741439992,5.20651718760107,0.5341477191782392,0.0,0.0,0.0,0.0,0.5402961258560008
2016-04-06 08:00:00,0.5724870250569128,2.5035,1.931012974943087,0.0,0.5724870250569128,1.931012974943087,7.060289643546433,1.8537724559453634,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,0.5724870250569128
2016-04-06 09:00:00,0.5661519046193,1.265,0.6988480953806999,0.0,0.5661519046193,0.6988480953806999,7.731183815111905,0.6708941715654719,0.0,0.0,0.0,0.0,0.5661519046193
2016-04-06 10:00:00,0.5497022058105606,0.6716,0.1218977941894393,0.0,0.5497022058105606,0.1218977941894393,7.848205697533767,0.11702188242186178,0.0,0.0,0.0,0.0,0.5497022058105606
2016-04-06 11:00:00,0.5547770126611792,3.4611,2.9063229873388208,0.0,0.5547770126611792,2.9063229873388208,10.0,2.151794302466233,0.0,0.6648705889364943,0.6648705889364943,0.0,0.5547770126611792
2016-04-06 12:00:00,0.6226527066658274,1.5019,0.8792472933341726,0.0,0.6226527066658274,0.8792472933341726,10.0,0.0,0.0,0.8792472933341726,0.8792472933341726,0.0,0.6226527066658274
2016-04-06 13:00:00,0.6061204452483882,1.049,0.4428795547516118,0.0,0.6061204452483882,0.4428795547516118,10.0,0.0,0.0,0.4428795547516118,0.4428795547516118,0.0,0.6061204452483882
2016-04-06 14:00:00,0.5274741686004704,0.8569,0.3294258313995296,0.0,0.5274741686004704,0.3294258313995296,10.0,0.0,0.0,0.32942583139952963,0.32942583139952963,0.0,0.5274741686004704
2016-04-06 15:00:00,0.4718985222439581,0.712,0.2401014777560418,0.0,0.4718985222439581,0.2401014777560418,10.0,0.0,0.0,0.24010147775604185,0.24010147775604185,0.0,0.4718985222439581
2016-04-06 16:00:00,0.4414615832493114,0.7915,0.3500384167506886,0.0,0.4414615832493114,0.3500384167506886,10.0,0.0,0.0,0.3500384167506886,0.3500384167506886,0.0,0.4414615832493114
2016-04-06 17:00:00,0.4837673314477866,0.4301999999999999,-0.0535673314477866,0.0535673314477866,0.0,0.0,9.944200696408556,0.0,0.05579930359144447,0.0,0.0,0.0,0.4837673314477866
2016-04-06 18:00:00,0.6022752335936995,0.0,-0.6022752335936995,0.6022752335936995,0.0,0.0,9.31683066141512,0.0,0.627370034993437,0.0,0.0,0.0,0.6022752335936995
2016-04-06 19:00:00,0.7145947252662612,0.0,-0.7145947252662612,0.7145947252662612,0.0,0.0,8.57246115592943,0.0,0.7443695054856888,0.0,0.0,0.0,0.7145947252662612
2016-04-06 20:00:00,0.6985229600756191,0.0,-0.6985229600756191,0.6985229600756191,0.0,0.0,7.844833072517327,0.0,0.7276280834121033,0.0,0.0,0.0,0.6985229600756191
2016-04-06 21:00:00,0.6481256529920252,0.0,-0.6481256529920252,0.6481256529920252,0.0,0.0,7.169702183983967,0.0,0.6751308885333596,0.0,0.0,0.0,0.6481256529920252
2016-04-06 22:00:00,0.5637967256163094,0.0,-0.5637967256163094,0.5637967256163094,0.0,0.0,6.5824139281336445,0.0,0.5872882558503224,0.0,0.0,0.0,0.5637967256163094
2016-04-06 23:00:00,0.4165914244081732,0.0,-0.4165914244081732,0.4165914244081732,0.0,0.0,6.148464527708464,0.0,0.43394940042518043,0.0,0.0,0.0,0.4165914244081732
2016-04-07 00:00:00,0.2765765238376738,0.0,-0.2765765238376738,0.2765765238376738,0.0,0.0,5.860363982044221,0.0,0.28810054566424353,0.0,0.0,0.0,0.2765765238376738
2016-04-07 01:00:00,0.2042218500489335,0.0,-0.2042218500489335,0.2042218500489335,0.0,0.0,5.6476328882432485,0.0,0.2127310938009724,0.0,0.0,0.0,0.2042218500489335
2016-04-07 02:00:00,0.1839242841975501,0.0,-0.1839242841975501,0.1839242841975501,0.0,0.0,5.456045092204134,0.0,0.19158779603911472,0.0,0.0,0.0,0.1839242841975501
2016-04-07 03:00:00,0.1789958189746135,0.0,-0.1789958189746135,0.1789958189746135,0.0,0.0,5.269591114105578,0.0,0.18645397809855574,0.0,0.0,0.0,0.1789958189746135
2016-04-07 04:00:00,0.182953016970187,0.0,-0.182953016970187,0.182953016970187,0.0,0.0,5.079015054761633,0.0,0.1905760593439448,0.0,0.0,0.0,0.182953016970187
2016-04-07 05:00:00,0.2184954732923097,0.0,-0.2184954732923097,0.2184954732923097,0.0,0.0,4.851415603415477,0.0,0.22759945134615595,0.0,0.0,0.0,0.2184954732923097
2016-04-07 06:00:00,0.3855847866506525,0.9807,0.5951152133493475,0.0,0.3855847866506525,0.5951152133493475,5.42272620823085,0.5713106048153737,0.0,0.0,0.0,0.0,0.3855847866506525
2016-04-07 07:00:00,0.5382678956488198,3.2507,2.71243210435118,0.0,0.5382678956488198,2.71243210435118,8.026661028407982,2.603934820177133,0.0,0.0,0.0,0.0,0.5382678956488198
2016-04-07 08:00:00,0.5703376530382281,4.442399999999999,3.872062346961771,0.0,0.5703376530382281,3.872062346961771,10.0,1.9733389715920175,0.0,1.8165009182200857,1.8165009182200857,0.0,0.5703376530382281
2016-04-07 09:00:00,0.564026019207358,5.2264,4.662373980792642,0.0,0.564026019207358,4.662373980792642,10.0,0.0,0.0,4.662373980792642,4.662373980792642,0.0,0.564026019207358
2016-04-07 10:00:00,0.5476377995579186,6.1824,5.634762200442081,0.0,0.5476377995579186,5.634762200442081,10.0,0.0,0.0,5.634762200442082,5.634762200442082,0.0,0.5476377995579186
2016-04-07 11:00:00,0.5526932546906345,1.5767,1.0240067453093655,0.0,0.5526932546906345,1.0240067453093655,10.0,0.0,0.0,1.0240067453093655,1.0240067453093655,0.0,0.5526932546906345
2016-04-07 12:00:00,0.620313678845023,4.0649,3.4445863211549765,0.0,0.620313678845023,3.4445863211549765,10.0,0.0,0.0,3.4445863211549765,3.4445863211549765,0.0,0.620313678845023
2016-04-07 13:00:00,0.6038432119169058,3.4231,2.819256788083094,0.0,0.6038432119169058,2.819256788083094,10.0,0.0,0.0,2.819256788083094,2.819256788083094,0.0,0.6038432119169058
2016-04-07 14:00:00,0.5254921393095633,3.0007,2.4752078606904364,0.0,0.5254921393095633,2.4752078606904364,10.0,0.0,0.0,2.475207860690437,2.475207860690437,0.0,0.5254921393095633
2016-04-07 15:00:00,0.4701250783430594,1.3202,0.8500749216569405,0.0,0.4701250783430594,0.8500749216569405,10.0,0.0,0.0,0.8500749216569407,0.8500749216569407,0.0,0.4701250783430594
2016-04-07 16:00:00,0.4398022944553522,1.4885,1.0486977055446478,0.0,0.4398022944553522,1.0486977055446478,10.0,0.0,0.0,1.0486977055446478,1.0486977055446478,0.0,0.4398022944553522
2016-04-07 17:00:00,0.4819487781605728,0.5901000000000001,0.1081512218394272,0.0,0.4819487781605728,0.1081512218394272,10.0,0.0,0.0,0.10815122183942727,0.10815122183942727,0.0,0.4819487781605728
2016-04-07 18:00:00,0.6000108807418931,0.0,-0.6000108807418931,0.6000108807418931,0.0,0.0,9.374988665893861,0.0,0.6250113341061387,0.0,0.0,0.0,0.6000108807418931
2016-04-07 19:00:00,0.7119077265872096,0.0,-0.7119077265872096,0.7119077265872096,0.0,0.0,8.633418117365517,0.0,0.7415705485283434,0.0,0.0,0.0,0.7119077265872096
2016-04-07 20:00:00,0.6958960425041474,0.0,-0.6958960425041474,0.6958960425041474,0.0,0.0,7.908526406423697,0.0,0.7248917109418203,0.0,0.0,0.0,0.6958960425041474
2016-04-07 21:00:00,0.6456879318224442,0.0,-0.6456879318224442,0.6456879318224442,0.0,0.0,7.235934810775317,0.0,0.6725915956483794,0.0,0.0,0.0,0.6456879318224442
2016-04-07 22:00:00,0.5616758989149035,0.0,-0.5616758989149035,0.5616758989149035,0.0,0.0,6.650855749405626,0.0,0.5850790613696912,0.0,0.0,0.0,0.5616758989149035
2016-04-07 23:00:00,0.4150241291021885,0.0,-0.4150241291021885,0.4150241291021885,0.0,0.0,6.218538948257513,0.0,0.43231680114811305,0.0,0.0,0.0,0.4150241291021885
2016-04-08 00:00:00,0.2755358519212592,0.0,-0.2755358519212592,0.2755358519212592,0.0,0.0,5.931522435839534,0.0,0.2870165124179783,0.0,0.0,0.0,0.2755358519212592
2016-04-08 01:00:00,0.2034533214556653,0.0,-0.2034533214556653,0.2034533214556653,0.0,0.0,5.71959189265655,0.0,0.2119305431829847,0.0,0.0,0.0,0.2034533214556653
2016-04-08 02:00:00,0.18323204654251,0.0,-0.18323204654251,0.18323204654251,0.0,0.0,5.528725177508102,0.0,0.1908667151484479,0.0,0.0,0.0,0.18323204654251
2016-04-08 03:00:00,0.1783220405561155,0.0,-0.1783220405561155,0.1783220405561155,0.0,0.0,5.342973051928815,0.0,0.185752125579287,0.0,0.0,0.0,0.1783220405561155
2016-04-08 04:00:00,0.1822642512980376,0.0,-0.1822642512980376,0.1822642512980376,0.0,0.0,5.1531144568266924,0.0,0.18985859510212252,0.0,0.0,0.0,0.1822642512980376
2016-04-08 05:00:00,0.217672788930833,0.0,-0.217672788930833,0.217672788930833,0.0,0.0,4.926371968357075,0.0,0.22674248846961773,0.0,0.0,0.0,0.217672788930833
2016-04-08 06:00:00,0.384132779776723,0.6043999999999999,0.2202672202232769,0.0,0.384132779776723,0.2202672202232769,5.1378284997714205,0.21145653141434587,0.0,-2.7755575615628914e-17,-2.7755575615628914e-17,0.0,0.384132779776723
2016-04-08 07:00:00,0.5362406688342858,1.5427,1.0064593311657142,0.0,0.5362406688342858,1.0064593311657142,6.1040294576905065,0.9662009579190856,0.0,0.0,0.0,0.0,0.5362406688342858
2016-04-08 08:00:00,0.5681893670893797,1.8008,1.23261063291062,0.0,0.5681893670893797,1.23261063291062,7.287335665284702,1.1833062075941954,0.0,0.0,0.0,0.0,0.5681893670893797
2016-04-08 09:00:00,0.561901230699906,4.5201,3.958198769300094,0.0,0.561901230699906,3.958198769300094,10.0,2.7126643347152983,0.0,1.1325067539716582,1.1325067539716582,0.0,0.561901230699906
2016-04-08 10:00:00,0.5455744805462205,5.6999,5.154325519453779,0.0,0.5455744805462205,5.154325519453779,10.0,0.0,0.0,5.15432551945378,5.15432551945378,0.0,0.5455744805462205
2016-04-08 11:00:00,0.550610616596894,2.3291,1.778489383403106,0.0,0.550610616596894,1.778489383403106,10.0,0.0,0.0,1.778489383403106,1.778489383403106,0.0,0.550610616596894
2016-04-08 12:00:00,0.6179759331716967,3.5787,2.9607240668283032,0.0,0.6179759331716967,2.9607240668283032,10.0,0.0,0.0,2.9607240668283032,2.9607240668283032,0.0,0.6179759331716967
2016-04-08 13:00:00,0.6015672506987861,2.0211,1.419532749301214,0.0,0.6015672506987861,1.419532749301214,10.0,0.0,0.0,1.419532749301214,1.419532749301214,0.0,0.6015672506987861
2016-04-08 14:00:00,0.5235112384455409,1.7965,1.272988761554459,0.0,0.5235112384455409,1.272988761554459,10.0,0.0,0.0,1.272988761554459,1.272988761554459,0.0,0.5235112384455409
2016-04-08 15:00:00,0.4683526630580066,0.9686,0.5002473369419934,0.0,0.4683526630580066,0.5002473369419934,10.0,0.0,0.0,0.5002473369419934,0.5002473369419934,0.0,0.4683526630580066
2016-04-08 16:00:00,0.4381439859156406,0.494,0.0558560140843593,0.0,0.4381439859156406,0.0558560140843593,10.0,0.0,0.0,0.05585601408435942,0.05585601408435942,0.0,0.4381439859156406
2016-04-08 17:00:00,0.4801313188999569,0.4508999999999999,-0.0292313188999569,0.0292313188999569,0.0,0.0,9.969550709479211,0.0,0.030449290520788548,0.0,0.0,0.0,0.4801313188999569
2016-04-08 18:00:00,0.597747914348286,0.0,-0.597747914348286,0.597747914348286,0.0,0.0,9.34689663203308,0.0,0.6226540774461313,0.0,0.0,0.0,0.597747914348286
2016-04-08 19:00:00,0.709222401487017,0.0,-0.709222401487017,0.709222401487017,0.0,0.0,8.60812329715077,0.0,0.7387733348823093,0.0,0.0,0.0,0.709222401487017
2016-04-08 20:00:00,0.6932707886624718,0.0,-0.6932707886624718,0.6932707886624718,0.0,0.0,7.885966225627363,0.0,0.7221570715234081,0.0,0.0,0.0,0.6932707886624718
2016-04-08 21:00:00,0.6432517806318685,0.0,-0.6432517806318685,0.6432517806318685,0.0,0.0,7.215912287469166,0.0,0.6700539381581964,0.0,0.0,0.0,0.6432517806318685
2016-04-08 22:00:00,0.5595564603714465,0.0,-0.5595564603714465,0.5595564603714465,0.0,0.0,6.633040974582243,0.0,0.5828713128869234,0.0,0.0,0.0,0.5595564603714465
2016-04-08 23:00:00,0.4134578761681003,0.0,-0.4134578761681003,0.4134578761681003,0.0,0.0,6.202355686907138,0.0,0.4306852876751045,0.0,0.0,0.0,0.4134578761681003
2016-04-09 00:00:00,0.3015820055485077,0.0,-0.3015820055485077,0.3015820055485077,0.0,0.0,5.888207764460776,0.0,0.31414792244636225,0.0,0.0,0.0,0.3015820055485077
2016-04-09 01:00:00,0.2319528005665425,0.0,-0.2319528005665425,0.2319528005665425,0.0,0.0,5.646590263870627,0.0,0.24161750059014844,0.0,0.0,0.0,0.2319528005665425
2016-04-09 02:00:00,0.1914427578084055,0.0,-0.1914427578084055,0.1914427578084055,0.0,0.0,5.447170724486871,0.0,0.19941953938375573,0.0,0.0,0.0,0.1914427578084055
2016-04-09 03:00:00,0.1803273654957232,0.0,-0.1803273654957232,0.1803273654957232,0.0,0.0,5.259329718762159,0.0,0.18784100572471168,0.0,0.0,0.0,0.1803273654957232
2016-04-09 04:00:00,0.1777855112683585,0.0,-0.1777855112683585,0.1777855112683585,0.0,0.0,5.0741364778576195,0.0,0.18519324090454012,0.0,0.0,0.0,0.1777855112683585
2016-04-09 05:00:00,0.1859962423999139,0.0,-0.1859962423999139,0.1859962423999139,0.0,0.0,4.880390392024376,0.0,0.19374608583324368,0.0,0.0,0.0,0.1859962423999139
2016-04-09 06:00:00,0.2413235978601067,1.0048,0.7634764021398932,0.0,0.2413235978601067,0.7634764021398932,5.613327738078674,0.7329373460542975,0.0,0.0,0.0,0.0,0.2413235978601067
2016-04-09 07:00:00,0.3840633430434753,3.2721,2.888036656956525,0.0,0.3840633430434753,2.888036656956525,8.385842928756936,2.7725151906782637,0.0,0.0,0.0,0.0,0.3840633430434753
2016-04-09 08:00:00,0.5340477345901005,5.5681,5.034052265409899,0.0,0.5340477345901005,5.034052265409899,10.0,1.6141570712430635,0.0,3.352638649531708,3.352638649531708,0.0,0.5340477345901005
2016-04-09 09:00:00,0.6191843968176357,7.2055,6.586315603182364,0.0,0.6191843968176357,6.586315603182364,10.0,0.0,0.0,6.586315603182364,6.586315603182364,0.0,0.6191843968176357
2016-04-09 10:00:00,0.6721043444174165,8.277299999999999,7.605195655582582,0.0,0.6721043444174165,7.605195655582582,10.0,0.0,0.0,7.605195655582582,7.605195655582582,0.0,0.6721043444174165
2016-04-09 11:00:00,0.7071046105511344,5.4894,4.782295389448866,0.0,0.7071046105511344,4.782295389448866,10.0,0.0,0.0,4.782295389448866,4.782295389448866,0.0,0.7071046105511344
2016-04-09 12:00:00,0.7464142718531243,5.3368,4.590385728146876,0.0,0.7464142718531243,4.590385728146876,10.0,0.0,0.0,4.590385728146876,4.590385728146876,0.0,0.7464142718531243
2016-04-09 13:00:00,0.7300870998582389,4.5717,3.8416129001417607,0.0,0.7300870998582389,3.8416129001417607,10.0,0.0,0.0,3.8416129001417607,3.8416129001417607,0.0,0.7300870998582389
2016-04-09 14:00:00,0.6634536734015746,4.8267,4.163246326598426,0.0,0.6634536734015746,4.163246326598426,10.0,0.0,0.0,4.163246326598426,4.163246326598426,0.0,0.6634536734015746
2016-04-09 15:00:00,0.6113599035765686,2.3941,1.7827400964234317,0.0,0.6113599035765686,1.7827400964234317,10.0,0.0,0.0,1.7827400964234315,1.7827400964234315,0.0,0.6113599035765686
2016-04-09 16:00:00,0.6025854454986337,3.0627,2.4601145545013665,0.0,0.6025854454986337,2.4601145545013665,10.0,0.0,0.0,2.4601145545013665,2.4601145545013665,0.0,0.6025854454986337
2016-04-09 17:00:00,0.6552428137595828,0.4592,-0.1960428137595828,0.1960428137595828,0.0,0.0,9.7957887356671,0.0,0.2042112643328988,0.0,0.0,0.0,0.6552428137595828
2016-04-09 18:00:00,0.7535169049462321,0.0,-0.7535169049462321,0.7535169049462321,0.0,0.0,9.010875293014776,0.0,0.7849134426523252,0.0,0.0,0.0,0.7535169049462321
2016-04-09 19:00:00,0.8140276709970449,0.0,-0.8140276709970449,0.8140276709970449,0.0,0.0,8.162929802392854,0.0,0.8479454906219218,0.0,0.0,0.0,0.8140276709970449
2016-04-09 20:00:00,0.741322147991591,0.0,-0.741322147991591,0.741322147991591,0.0,0.0,7.390719231568281,0.0,0.772210570824574,0.0,0.0,0.0,0.741322147991591
2016-04-09 21:00:00,0.605439143085323,0.0,-0.605439143085323,0.605439143085323,0.0,0.0,6.760053457521069,0.0,0.6306657740472115,0.0,0.0,0.0,0.605439143085323
2016-04-09 22:00:00,0.569310852567823,0.0,-0.569310852567823,0.569310852567823,0.0,0.0,6.167021319429587,0.0,0.5930321380914823,0.0,0.0,0.0,0.569310852567823
2016-04-09 23:00:00,0.4786042246628296,0.0,-0.4786042246628296,0.4786042246628296,0.0,0.0,5.668475252072473,0.0,0.49854606735711415,0.0,0.0,0.0,0.4786042246628296
2016-04-10 00:00:00,0.3461946361658168,0.0,-0.3461946361658168,0.3461946361658168,0.0,0.0,5.307855839399747,0.0,0.36061941267272585,0.0,0.0,0.0,0.3461946361658168
2016-04-10 01:00:00,0.2554266492016356,0.0,-0.2554266492016356,0.2554266492016356,0.0,0.0,5.041786413148043,0.0,0.26606942625170377,0.0,0.0,0.0,0.2554266492016356
2016-04-10 02:00:00,0.2007774543336831,0.0,-0.2007774543336831,0.2007774543336831,0.0,0.0,4.832643231550456,0.0,0.20914318159758657,0.0,0.0,0.0,0.2007774543336831
2016-04-10 03:00:00,0.1818204159831119,0.0,-0.1818204159831119,0.1818204159831119,0.0,0.0,4.6432469649013814,0.0,0.1893962666490749,0.0,0.0,0.0,0.1818204159831119
2016-04-10 04:00:00,0.1771122610259413,0.0,-0.1771122610259413,0.1771122610259413,0.0,0.0,4.4587550263326925,0.0,0.18449193856868887,0.0,0.0,0.0,0.1771122610259413
2016-04-10 05:00:00,0.1775356710404073,0.0,-0.1775356710404073,0.1775356710404073,0.0,0.0,4.273822035665601,0.0,0.18493299066709093,0.0,0.0,0.0,0.1775356710404073
2016-04-10 06:00:00,0.1877243381787031,0.7517999999999999,0.5640756618212968,0.0,0.1877243381787031,0.5640756618212968,4.815334671014046,0.5415126353484448,0.0,0.0,0.0,0.0,0.1877243381787031
2016-04-10 07:00:00,0.268966245001687,1.8589,1.589933754998313,0.0,0.268966245001687,1.589933754998313,6.341671075812426,1.5263364047983805,0.0,0.0,0.0,0.0,0.268966245001687
2016-04-10 08:00:00,0.4562187155938664,1.0006,0.5443812844061335,0.0,0.4562187155938664,0.5443812844061335,6.864277108842314,0.5226060330298882,0.0,0.0,0.0,0.0,0.4562187155938664
2016-04-10 09:00:00,0.6543232052051604,1.8588,1.2044767947948396,0.0,0.6543232052051604,1.2044767947948396,8.02057483184536,1.156297723003046,0.0,0.0,0.0,0.0,0.6543232052051604
2016-04-10 10:00:00,0.7589929120302703,1.3229000000000002,0.5639070879697299,0.0,0.7589929120302703,0.5639070879697299,8.561925636296301,0.5413508044509406,0.0,0.0,0.0,0.0,0.7589929120302703
2016-04-10 11:00:00,0.841282997513636,5.3261,4.4848170024863645,0.0,0.841282997513636,4.4848170024863645,10.0,1.4380743637036986,0.0,2.986822873628345,2.986822873628345,0.0,0.841282997513636
2016-04-10 12:00:00,0.8518511229083483,7.1061000000000005,6.254248877091652,0.0,0.8518511229083483,6.254248877091652,10.0,0.0,0.0,6.254248877091652,6.254248877091652,0.0,0.8518511229083483
2016-04-10 13:00:00,0.6912525927676281,7.0107,6.319447407232372,0.0,0.6912525927676281,6.319447407232372,10.0,0.0,0.0,6.319447407232372,6.319447407232372,0.0,0.6912525927676281
2016-04-10 14:00:00,0.5582817364499701,6.8294,6.271118263550029,0.0,0.5582817364499701,6.271118263550029,10.0,0.0,0.0,6.271118263550029,6.271118263550029,0.0,0.5582817364499701
2016-04-10 15:00:00,0.4958304524853658,3.0307,2.534869547514634,0.0,0.4958304524853658,2.534869547514634,10.0,0.0,0.0,2.534869547514634,2.534869547514634,0.0,0.4958304524853658
2016-04-10 16:00:00,0.4395846454495003,3.0127,2.5731153545504992,0.0,0.4395846454495003,2.5731153545504992,10.0,0.0,0.0,2.5731153545504997,2.5731153545504997,0.0,0.4395846454495003
2016-04-10 17:00:00,0.4577414440520901,0.7359,0.2781585559479098,0.0,0.4577414440520901,0.2781585559479098,10.0,0.0,0.0,0.2781585559479099,0.2781585559479099,0.0,0.4577414440520901
