,EV_battery,EV_at_home,PV_used,Grid_used,BS_used,Energy_used_total
2016-07-16 19:00:00,57.6,1.0,0,0,5.626729653422288,5.626729653422288
2016-07-16 20:00:00,57.6,1.0,0,0,0,0
2016-07-16 21:00:00,57.6,1.0,0,0,0,0
2016-07-16 22:00:00,57.6,1.0,0,0,0,0
2016-07-16 23:00:00,57.6,1.0,0,0,0,0
2016-07-17 00:00:00,57.6,1.0,0,0,0,0
2016-07-17 01:00:00,57.6,1.0,0,0,0,0
2016-07-17 02:00:00,57.6,1.0,0,0,0,0
2016-07-17 03:00:00,57.6,1.0,0,0,0,0
2016-07-17 04:00:00,57.6,1.0,0,0,0,0
2016-07-17 05:00:00,57.6,1.0,0,0,0,0
2016-07-17 06:00:00,57.6,1.0,0,0,0,0
2016-07-17 07:00:00,57.6,1.0,0,0,0,0
2016-07-17 08:00:00,57.6,1.0,0,0,0,0
2016-07-17 09:00:00,57.6,1.0,0,0,0,0
2016-07-17 10:00:00,57.6,1.0,0,0,0,0
2016-07-17 11:00:00,57.6,1.0,0,0,0,0
2016-07-17 12:00:00,50.724000000000004,0.0,0,0,0,0
2016-07-17 13:00:00,50.724000000000004,0.0,0,0,0,0
2016-07-17 14:00:00,50.724000000000004,0.0,0,0,0,0
2016-07-17 15:00:00,50.724000000000004,0.0,0,0,0,0
2016-07-17 16:00:00,43.848000000000006,0.0,0,0,0,0
2016-07-17 17:00:00,45.248000000000005,1.0,1.2030067587854458,0.19699324121455408,0,1.4
2016-07-17 18:00:00,54.70420000000001,1.0,0,0,9.4562,9.4562
2016-07-17 19:00:00,57.6,1.0,0,0,2.895799999999994,2.895799999999994
2016-07-17 20:00:00,57.6,1.0,0,0,0,0
2016-07-17 21:00:00,57.6,1.0,0,0,0,0
2016-07-17 22:00:00,57.6,1.0,0,0,0,0
2016-07-17 23:00:00,57.6,1.0,0,0,0,0
2016-07-18 00:00:00,57.6,1.0,0,0,0,0
2016-07-18 01:00:00,57.6,1.0,0,0,0,0
2016-07-18 02:00:00,57.6,1.0,0,0,0,0
2016-07-18 03:00:00,57.6,1.0,0,0,0,0
2016-07-18 04:00:00,57.6,1.0,0,0,0,0
2016-07-18 05:00:00,57.6,1.0,0,0,0,0
2016-07-18 06:00:00,57.6,1.0,0,0,0,0
2016-07-18 07:00:00,57.6,1.0,0,0,0,0
2016-07-18 08:00:00,57.6,1.0,0,0,0,0
2016-07-18 09:00:00,57.6,1.0,0,0,0,0
2016-07-18 10:00:00,57.6,1.0,0,0,0,0
2016-07-18 11:00:00,57.6,1.0,0,0,0,0
2016-07-18 12:00:00,57.6,1.0,0,0,0,0
2016-07-18 13:00:00,57.6,1.0,0,0,0,0
2016-07-18 14:00:00,57.6,1.0,0,0,0,0
2016-07-18 15:00:00,57.6,1.0,0,0,0,0
2016-07-18 16:00:00,57.6,1.0,0,0,0,0
2016-07-18 17:00:00,57.6,1.0,0,0,0,0
2016-07-18 18:00:00,57.6,1.0,0,0,0,0
2016-07-18 19:00:00,57.6,1.0,0,0,0,0
2016-07-18 20:00:00,57.6,1.0,0,0,0,0
2016-07-18 21:00:00,57.6,1.0,0,0,0,0
2016-07-18 22:00:00,57.6,1.0,0,0,0,0
2016-07-18 23:00:00,57.6,1.0,0,0,0,0
2016-07-19 00:00:00,57.6,1.0,0,0,0,0
2016-07-19 01:00:00,57.6,1.0,0,0,0,0
2016-07-19 02:00:00,57.6,1.0,0,0,0,0
2016-07-19 03:00:00,57.6,1.0,0,0,0,0
2016-07-19 04:00:00,57.6,1.0,0,0,0,0
2016-07-19 05:00:00,57.6,1.0,0,0,0,0
2016-07-19 06:00:00,57.6,1.0,0,0,0,0
2016-07-19 07:00:00,53.398,0.0,0,0,0,0
2016-07-19 08:00:00,53.398,0.0,0,0,0,0
2016-07-19 09:00:00,53.398,0.0,0,0,0,0
2016-07-19 10:00:00,53.398,0.0,0,0,0,0
2016-07-19 11:00:00,53.398,0.0,0,0,0,0
2016-07-19 12:00:00,53.398,0.0,0,0,0,0
2016-07-19 13:00:00,53.398,0.0,0,0,0,0
2016-07-19 14:00:00,53.398,0.0,0,0,0,0
2016-07-19 15:00:00,49.196000000000005,0.0,0,0,0,0
2016-07-19 16:00:00,52.38081458505195,1.0,3.184814585051944,0,0,3.184814585051944
2016-07-19 17:00:00,53.78081458505195,1.0,1.0950753377438351,0.30492466225616477,0,1.4
2016-07-19 18:00:00,57.6,1.0,0,0,3.819185414948052,3.819185414948052
2016-07-19 19:00:00,57.6,1.0,0,0,0,0
2016-07-19 20:00:00,57.6,1.0,0,0,0,0
2016-07-19 21:00:00,57.6,1.0,0,0,0,0
2016-07-19 22:00:00,57.6,1.0,0,0,0,0
2016-07-19 23:00:00,57.6,1.0,0,0,0,0
2016-07-20 00:00:00,57.6,1.0,0,0,0,0
2016-07-20 01:00:00,57.6,1.0,0,0,0,0
2016-07-20 02:00:00,57.6,1.0,0,0,0,0
2016-07-20 03:00:00,57.6,1.0,0,0,0,0
2016-07-20 04:00:00,57.6,1.0,0,0,0,0
2016-07-20 05:00:00,57.6,1.0,0,0,0,0
2016-07-20 06:00:00,57.6,1.0,0,0,0,0
2016-07-20 07:00:00,57.6,1.0,0,0,0,0
2016-07-20 08:00:00,57.6,1.0,0,0,0,0
2016-07-20 09:00:00,57.6,1.0,0,0,0,0
2016-07-20 10:00:00,57.6,1.0,0,0,0,0
2016-07-20 11:00:00,57.6,1.0,0,0,0,0
2016-07-20 12:00:00,57.6,1.0,0,0,0,0
2016-07-20 13:00:00,57.6,1.0,0,0,0,0
2016-07-20 14:00:00,57.6,1.0,0,0,0,0
2016-07-20 15:00:00,57.6,1.0,0,0,0,0
2016-07-20 16:00:00,57.6,1.0,0,0,0,0
2016-07-20 17:00:00,57.6,1.0,0,0,0,0
2016-07-20 18:00:00,57.6,1.0,0,0,0,0
2016-07-20 19:00:00,57.6,1.0,0,0,0,0
2016-07-20 20:00:00,57.6,1.0,0,0,0,0
2016-07-20 21:00:00,57.6,1.0,0,0,0,0
2016-07-20 22:00:00,57.6,1.0,0,0,0,0
2016-07-20 23:00:00,57.6,1.0,0,0,0,0
2016-07-21 00:00:00,57.6,1.0,0,0,0,0
2016-07-21 01:00:00,57.6,1.0,0,0,0,0
2016-07-21 02:00:00,57.6,1.0,0,0,0,0
2016-07-21 03:00:00,57.6,1.0,0,0,0,0
2016-07-21 04:00:00,57.6,1.0,0,0,0,0
2016-07-21 05:00:00,57.6,1.0,0,0,0,0
2016-07-21 06:00:00,57.6,1.0,0,0,0,0
2016-07-21 07:00:00,53.398,0.0,0,0,0,0
2016-07-21 08:00:00,53.398,0.0,0,0,0,0
2016-07-21 09:00:00,53.398,0.0,0,0,0,0
2016-07-21 10:00:00,53.398,0.0,0,0,0,0
2016-07-21 11:00:00,53.398,0.0,0,0,0,0
2016-07-21 12:00:00,53.398,0.0,0,0,0,0
2016-07-21 13:00:00,53.398,0.0,0,0,0,0
2016-07-21 14:00:00,53.398,0.0,0,0,0,0
2016-07-21 15:00:00,49.196000000000005,0.0,0,0,0,0
2016-07-21 16:00:00,51.775132097101945,1.0,2.57913209710194,0,0,2.57913209710194
2016-07-21 17:00:00,53.175132097101944,1.0,1.108491738171527,0.291508261828473,0,1.4
2016-07-21 18:00:00,57.6,1.0,0,0,4.4248679028980575,4.4248679028980575
2016-07-21 19:00:00,57.6,1.0,0,0,0,0
2016-07-21 20:00:00,57.6,1.0,0,0,0,0
2016-07-21 21:00:00,57.6,1.0,0,0,0,0
2016-07-21 22:00:00,57.6,1.0,0,0,0,0
2016-07-21 23:00:00,57.6,1.0,0,0,0,0
2016-07-22 00:00:00,57.6,1.0,0,0,0,0
2016-07-22 01:00:00,57.6,1.0,0,0,0,0
2016-07-22 02:00:00,57.6,1.0,0,0,0,0
2016-07-22 03:00:00,57.6,1.0,0,0,0,0
2016-07-22 04:00:00,57.6,1.0,0,0,0,0
2016-07-22 05:00:00,57.6,1.0,0,0,0,0
2016-07-22 06:00:00,57.6,1.0,0,0,0,0
2016-07-22 07:00:00,57.6,1.0,0,0,0,0
2016-07-22 08:00:00,57.6,1.0,0,0,0,0
2016-07-22 09:00:00,57.6,1.0,0,0,0,0
2016-07-22 10:00:00,57.6,1.0,0,0,0,0
2016-07-22 11:00:00,57.6,1.0,0,0,0,0
2016-07-22 12:00:00,57.6,1.0,0,0,0,0
2016-07-22 13:00:00,57.6,1.0,0,0,0,0
2016-07-22 14:00:00,57.6,1.0,0,0,0,0
2016-07-22 15:00:00,57.6,1.0,0,0,0,0
2016-07-22 16:00:00,57.6,1.0,0,0,0,0
2016-07-22 17:00:00,57.6,1.0,0,0,0,0
2016-07-22 18:00:00,57.6,1.0,0,0,0,0
2016-07-22 19:00:00,57.6,1.0,0,0,0,0
2016-07-22 20:00:00,57.6,1.0,0,0,0,0
2016-07-22 21:00:00,57.6,1.0,0,0,0,0
2016-07-22 22:00:00,57.6,1.0,0,0,0,0
2016-07-22 23:00:00,57.6,1.0,0,0,0,0
2016-07-23 00:00:00,57.6,1.0,0,0,0,0
2016-07-23 01:00:00,57.6,1.0,0,0,0,0
2016-07-23 02:00:00,57.6,1.0,0,0,0,0
2016-07-23 03:00:00,57.6,1.0,0,0,0,0
2016-07-23 04:00:00,57.6,1.0,0,0,0,0
2016-07-23 05:00:00,57.6,1.0,0,0,0,0
2016-07-23 06:00:00,57.6,1.0,0,0,0,0
2016-07-23 07:00:00,57.6,1.0,0,0,0,0
2016-07-23 08:00:00,57.6,1.0,0,0,0,0
2016-07-23 09:00:00,57.6,1.0,0,0,0,0
2016-07-23 10:00:00,57.6,1.0,0,0,0,0
2016-07-23 11:00:00,57.6,1.0,0,0,0,0
2016-07-23 12:00:00,57.6,1.0,0,0,0,0
2016-07-23 13:00:00,57.6,1.0,0,0,0,0
2016-07-23 14:00:00,57.6,1.0,0,0,0,0
2016-07-23 15:00:00,57.6,1.0,0,0,0,0
2016-07-23 16:00:00,57.6,1.0,0,0,0,0
2016-07-23 17:00:00,57.6,1.0,0,0,0,0
2016-07-23 18:00:00,57.6,1.0,0,0,0,0
2016-07-23 19:00:00,57.6,1.0,0,0,0,0
2016-07-23 20:00:00,57.6,1.0,0,0,0,0
2016-07-23 21:00:00,57.6,1.0,0,0,0,0
2016-07-23 22:00:00,57.6,1.0,0,0,0,0
2016-07-23 23:00:00,57.6,1.0,0,0,0,0
2016-07-24 00:00:00,57.6,1.0,0,0,0,0
2016-07-24 01:00:00,57.6,1.0,0,0,0,0
2016-07-24 02:00:00,57.6,1.0,0,0,0,0
2016-07-24 03:00:00,57.6,1.0,0,0,0,0
2016-07-24 04:00:00,57.6,1.0,0,0,0,0
2016-07-24 05:00:00,57.6,1.0,0,0,0,0
2016-07-24 06:00:00,57.6,1.0,0,0,0,0
2016-07-24 07:00:00,57.6,1.0,0,0,0,0
2016-07-24 08:00:00,57.6,1.0,0,0,0,0
2016-07-24 09:00:00,38.691,0.0,0,0,0,0
2016-07-24 10:00:00,38.691,0.0,0,0,0,0
2016-07-24 11:00:00,38.691,0.0,0,0,0,0
2016-07-24 12:00:00,19.782000000000004,0.0,0,0,0,0
2016-07-24 13:00:00,24.598378547749107,1.0,4.816378547749105,0,0,4.816378547749105
2016-07-24 14:00:00,29.235620019823124,1.0,4.637241472074016,0,0,4.637241472074016
2016-07-24 15:00:00,33.2090440872055,1.0,3.9734240673823713,0,0,3.9734240673823713
2016-07-24 16:00:00,36.160215755074894,1.0,2.9511716678693984,0,0,2.9511716678693984
2016-07-24 17:00:00,37.56021575507489,1.0,1.1214727801972428,0.2785272198027571,0,1.4
2016-07-24 18:00:00,47.09261575507489,1.0,0,0,9.532399999999999,9.532399999999999
2016-07-24 19:00:00,57.09261575507489,1.0,0,0,10.0,10.0
2016-07-24 20:00:00,57.6,1.0,0,0,0.5073842449251131,0.5073842449251131
2016-07-24 21:00:00,57.6,1.0,0,0,0,0
2016-07-24 22:00:00,57.6,1.0,0,0,0,0
2016-07-24 23:00:00,57.6,1.0,0,0,0,0
2016-07-25 00:00:00,57.6,1.0,0,0,0,0
2016-07-25 01:00:00,57.6,1.0,0,0,0,0
2016-07-25 02:00:00,57.6,1.0,0,0,0,0
2016-07-25 03:00:00,57.6,1.0,0,0,0,0
2016-07-25 04:00:00,57.6,1.0,0,0,0,0
2016-07-25 05:00:00,57.6,1.0,0,0,0,0
2016-07-25 06:00:00,57.6,1.0,0,0,0,0
2016-07-25 07:00:00,57.6,1.0,0,0,0,0
2016-07-25 08:00:00,57.6,1.0,0,0,0,0
2016-07-25 09:00:00,57.6,1.0,0,0,0,0
2016-07-25 10:00:00,57.6,1.0,0,0,0,0
2016-07-25 11:00:00,57.6,1.0,0,0,0,0
2016-07-25 12:00:00,57.6,1.0,0,0,0,0
2016-07-25 13:00:00,57.6,1.0,0,0,0,0
2016-07-25 14:00:00,57.6,1.0,0,0,0,0
2016-07-25 15:00:00,57.6,1.0,0,0,0,0
2016-07-25 16:00:00,57.6,1.0,0,0,0,0
2016-07-25 17:00:00,57.6,1.0,0,0,0,0
2016-07-25 18:00:00,57.6,1.0,0,0,0,0
2016-07-25 19:00:00,57.6,1.0,0,0,0,0
2016-07-25 20:00:00,57.6,1.0,0,0,0,0
2016-07-25 21:00:00,57.6,1.0,0,0,0,0
2016-07-25 22:00:00,57.6,1.0,0,0,0,0
2016-07-25 23:00:00,57.6,1.0,0,0,0,0
2016-07-26 00:00:00,57.6,1.0,0,0,0,0
2016-07-26 01:00:00,57.6,1.0,0,0,0,0
2016-07-26 02:00:00,57.6,1.0,0,0,0,0
2016-07-26 03:00:00,57.6,1.0,0,0,0,0
2016-07-26 04:00:00,57.6,1.0,0,0,0,0
2016-07-26 05:00:00,57.6,1.0,0,0,0,0
2016-07-26 06:00:00,57.6,1.0,0,0,0,0
2016-07-26 07:00:00,53.398,0.0,0,0,0,0
2016-07-26 08:00:00,53.398,0.0,0,0,0,0
2016-07-26 09:00:00,53.398,0.0,0,0,0,0
2016-07-26 10:00:00,53.398,0.0,0,0,0,0
2016-07-26 11:00:00,53.398,0.0,0,0,0,0
2016-07-26 12:00:00,53.398,0.0,0,0,0,0
2016-07-26 13:00:00,53.398,0.0,0,0,0,0
2016-07-26 14:00:00,53.398,0.0,0,0,0,0
2016-07-26 15:00:00,49.196000000000005,0.0,0,0,0,0
2016-07-26 16:00:00,50.596000000000004,1.0,1.222929360718167,0.17707063928183286,0,1.4
2016-07-26 17:00:00,57.6,1.0,0,0,7.003999999999998,7.003999999999998
2016-07-26 18:00:00,57.6,1.0,0,0,0,0
2016-07-26 19:00:00,57.6,1.0,0,0,0,0
2016-07-26 20:00:00,57.6,1.0,0,0,0,0
2016-07-26 21:00:00,57.6,1.0,0,0,0,0
2016-07-26 22:00:00,57.6,1.0,0,0,0,0
2016-07-26 23:00:00,57.6,1.0,0,0,0,0
2016-07-27 00:00:00,57.6,1.0,0,0,0,0
2016-07-27 01:00:00,57.6,1.0,0,0,0,0
2016-07-27 02:00:00,57.6,1.0,0,0,0,0
2016-07-27 03:00:00,57.6,1.0,0,0,0,0
2016-07-27 04:00:00,57.6,1.0,0,0,0,0
2016-07-27 05:00:00,57.6,1.0,0,0,0,0
2016-07-27 06:00:00,57.6,1.0,0,0,0,0
2016-07-27 07:00:00,57.6,1.0,0,0,0,0
2016-07-27 08:00:00,57.6,1.0,0,0,0,0
2016-07-27 09:00:00,57.6,1.0,0,0,0,0
2016-07-27 10:00:00,57.6,1.0,0,0,0,0
2016-07-27 11:00:00,57.6,1.0,0,0,0,0
2016-07-27 12:00:00,57.6,1.0,0,0,0,0
2016-07-27 13:00:00,57.6,1.0,0,0,0,0
2016-07-27 14:00:00,57.6,1.0,0,0,0,0
2016-07-27 15:00:00,57.6,1.0,0,0,0,0
2016-07-27 16:00:00,57.6,1.0,0,0,0,0
2016-07-27 17:00:00,57.6,1.0,0,0,0,0
2016-07-27 18:00:00,57.6,1.0,0,0,0,0
2016-07-27 19:00:00,57.6,1.0,0,0,0,0
2016-07-27 20:00:00,57.6,1.0,0,0,0,0
2016-07-27 21:00:00,57.6,1.0,0,0,0,0
2016-07-27 22:00:00,57.6,1.0,0,0,0,0
2016-07-27 23:00:00,57.6,1.0,0,0,0,0
2016-07-28 00:00:00,57.6,1.0,0,0,0,0
2016-07-28 01:00:00,57.6,1.0,0,0,0,0
2016-07-28 02:00:00,57.6,1.0,0,0,0,0
2016-07-28 03:00:00,57.6,1.0,0,0,0,0
2016-07-28 04:00:00,57.6,1.0,0,0,0,0
2016-07-28 05:00:00,57.6,1.0,0,0,0,0
2016-07-28 06:00:00,57.6,1.0,0,0,0,0
2016-07-28 07:00:00,53.398,0.0,0,0,0,0
2016-07-28 08:00:00,53.398,0.0,0,0,0,0
2016-07-28 09:00:00,53.398,0.0,0,0,0,0
2016-07-28 10:00:00,53.398,0.0,0,0,0,0
2016-07-28 11:00:00,53.398,0.0,0,0,0,0
2016-07-28 12:00:00,53.398,0.0,0,0,0,0
2016-07-28 13:00:00,53.398,0.0,0,0,0,0
2016-07-28 14:00:00,53.398,0.0,0,0,0,0
2016-07-28 15:00:00,49.196000000000005,0.0,0,0,0,0
2016-07-28 16:00:00,51.5726897442853,1.0,2.376689744285291,0,0,2.376689744285291
2016-07-28 17:00:00,57.6,1.0,0,0,6.027310255714703,6.027310255714703
2016-07-28 18:00:00,57.6,1.0,0,0,0,0
2016-07-28 19:00:00,57.6,1.0,0,0,0,0
2016-07-28 20:00:00,57.6,1.0,0,0,0,0
2016-07-28 21:00:00,57.6,1.0,0,0,0,0
2016-07-28 22:00:00,57.6,1.0,0,0,0,0
2016-07-28 23:00:00,57.6,1.0,0,0,0,0
2016-07-29 00:00:00,57.6,1.0,0,0,0,0
2016-07-29 01:00:00,57.6,1.0,0,0,0,0
2016-07-29 02:00:00,57.6,1.0,0,0,0,0
2016-07-29 03:00:00,57.6,1.0,0,0,0,0
2016-07-29 04:00:00,57.6,1.0,0,0,0,0
2016-07-29 05:00:00,57.6,1.0,0,0,0,0
2016-07-29 06:00:00,57.6,1.0,0,0,0,0
2016-07-29 07:00:00,57.6,1.0,0,0,0,0
2016-07-29 08:00:00,57.6,1.0,0,0,0,0
2016-07-29 09:00:00,57.6,1.0,0,0,0,0
2016-07-29 10:00:00,57.6,1.0,0,0,0,0
2016-07-29 11:00:00,57.6,1.0,0,0,0,0
2016-07-29 12:00:00,57.6,1.0,0,0,0,0
2016-07-29 13:00:00,57.6,1.0,0,0,0,0
2016-07-29 14:00:00,57.6,1.0,0,0,0,0
2016-07-29 15:00:00,57.6,1.0,0,0,0,0
2016-07-29 16:00:00,57.6,1.0,0,0,0,0
2016-07-29 17:00:00,57.6,1.0,0,0,0,0
2016-07-29 18:00:00,57.6,1.0,0,0,0,0
2016-07-29 19:00:00,57.6,1.0,0,0,0,0
2016-07-29 20:00:00,57.6,1.0,0,0,0,0
2016-07-29 21:00:00,57.6,1.0,0,0,0,0
2016-07-29 22:00:00,57.6,1.0,0,0,0,0
2016-07-29 23:00:00,57.6,1.0,0,0,0,0
2016-07-30 00:00:00,57.6,1.0,0,0,0,0
2016-07-30 01:00:00,57.6,1.0,0,0,0,0
2016-07-30 02:00:00,57.6,1.0,0,0,0,0
2016-07-30 03:00:00,57.6,1.0,0,0,0,0
2016-07-30 04:00:00,57.6,1.0,0,0,0,0
2016-07-30 05:00:00,57.6,1.0,0,0,0,0
2016-07-30 06:00:00,57.6,1.0,0,0,0,0
2016-07-30 07:00:00,57.6,1.0,0,0,0,0
2016-07-30 08:00:00,57.6,1.0,0,0,0,0
2016-07-30 09:00:00,57.6,1.0,0,0,0,0
2016-07-30 10:00:00,57.6,1.0,0,0,0,0
2016-07-30 11:00:00,57.6,1.0,0,0,0,0
2016-07-30 12:00:00,57.6,1.0,0,0,0,0
2016-07-30 13:00:00,57.6,1.0,0,0,0,0
2016-07-30 14:00:00,57.6,1.0,0,0,0,0
2016-07-30 15:00:00,57.6,1.0,0,0,0,0
2016-07-30 16:00:00,57.6,1.0,0,0,0,0
2016-07-30 17:00:00,57.6,1.0,0,0,0,0
2016-07-30 18:00:00,57.6,1.0,0,0,0,0
2016-07-30 19:00:00,57.6,1.0,0,0,0,0
2016-07-30 20:00:00,57.6,1.0,0,0,0,0
2016-07-30 21:00:00,57.6,1.0,0,0,0,0
2016-07-30 22:00:00,57.6,1.0,0,0,0,0
2016-07-30 23:00:00,57.6,1.0,0,0,0,0
2016-07-31 00:00:00,57.6,1.0,0,0,0,0
2016-07-31 01:00:00,57.6,1.0,0,0,0,0
2016-07-31 02:00:00,57.6,1.0,0,0,0,0
2016-07-31 03:00:00,57.6,1.0,0,0,0,0
2016-07-31 04:00:00,57.6,1.0,0,0,0,0
2016-07-31 05:00:00,57.6,1.0,0,0,0,0
2016-07-31 06:00:00,57.6,1.0,0,0,0,0
2016-07-31 07:00:00,57.6,1.0,0,0,0,0
2016-07-31 08:00:00,57.6,1.0,0,0,0,0
2016-07-31 09:00:00,57.6,1.0,0,0,0,0
2016-07-31 10:00:00,57.6,1.0,0,0,0,0
2016-07-31 11:00:00,57.6,1.0,0,0,0,0
2016-07-31 12:00:00,57.6,1.0,0,0,0,0
2016-07-31 13:00:00,57.6,1.0,0,0,0,0
2016-07-31 14:00:00,57.6,1.0,0,0,0,0
2016-07-31 15:00:00,57.6,1.0,0,0,0,0
2016-07-31 16:00:00,57.6,1.0,0,0,0,0
2016-07-31 17:00:00,57.6,1.0,0,0,0,0
2016-07-31 18:00:00,57.6,1.0,0,0,0,0
2016-07-31 19:00:00,57.6,1.0,0,0,0,0
2016-07-31 20:00:00,57.6,1.0,0,0,0,0
2016-07-31 21:00:00,57.6,1.0,0,0,0,0
2016-07-31 22:00:00,57.6,1.0,0,0,0,0
2016-07-31 23:00:00,57.6,1.0,0,0,0,0
2016-08-01 00:00:00,57.6,1.0,0,0,0,0
2016-08-01 01:00:00,57.6,1.0,0,0,0,0
2016-08-01 02:00:00,57.6,1.0,0,0,0,0
2016-08-01 03:00:00,57.6,1.0,0,0,0,0
2016-08-01 04:00:00,57.6,1.0,0,0,0,0
2016-08-01 05:00:00,57.6,1.0,0,0,0,0
2016-08-01 06:00:00,57.6,1.0,0,0,0,0
2016-08-01 07:00:00,57.6,1.0,0,0,0,0
2016-08-01 08:00:00,57.6,1.0,0,0,0,0
2016-08-01 09:00:00,57.6,1.0,0,0,0,0
2016-08-01 10:00:00,57.6,1.0,0,0,0,0
2016-08-01 11:00:00,57.6,1.0,0,0,0,0
2016-08-01 12:00:00,57.6,1.0,0,0,0,0
2016-08-01 13:00:00,57.6,1.0,0,0,0,0
2016-08-01 14:00:00,57.6,1.0,0,0,0,0
2016-08-01 15:00:00,57.6,1.0,0,0,0,0
2016-08-01 16:00:00,57.6,1.0,0,0,0,0
2016-08-01 17:00:00,57.6,1.0,0,0,0,0
2016-08-01 18:00:00,57.6,1.0,0,0,0,0
2016-08-01 19:00:00,57.6,1.0,0,0,0,0
2016-08-01 20:00:00,57.6,1.0,0,0,0,0
2016-08-01 21:00:00,57.6,1.0,0,0,0,0
2016-08-01 22:00:00,57.6,1.0,0,0,0,0
2016-08-01 23:00:00,57.6,1.0,0,0,0,0
2016-08-02 00:00:00,57.6,1.0,0,0,0,0
2016-08-02 01:00:00,57.6,1.0,0,0,0,0
2016-08-02 02:00:00,57.6,1.0,0,0,0,0
2016-08-02 03:00:00,57.6,1.0,0,0,0,0
2016-08-02 04:00:00,57.6,1.0,0,0,0,0
2016-08-02 05:00:00,57.6,1.0,0,0,0,0
2016-08-02 06:00:00,57.6,1.0,0,0,0,0
2016-08-02 07:00:00,53.398,0.0,0,0,0,0
2016-08-02 08:00:00,53.398,0.0,0,0,0,0
2016-08-02 09:00:00,53.398,0.0,0,0,0,0
2016-08-02 10:00:00,53.398,0.0,0,0,0,0
2016-08-02 11:00:00,53.398,0.0,0,0,0,0
2016-08-02 12:00:00,53.398,0.0,0,0,0,0
2016-08-02 13:00:00,53.398,0.0,0,0,0,0
2016-08-02 14:00:00,53.398,0.0,0,0,0,0
2016-08-02 15:00:00,49.196000000000005,0.0,0,0,0,0
2016-08-02 16:00:00,57.6,1.0,0,0,8.403999999999996,8.403999999999996
2016-08-02 17:00:00,57.6,1.0,0,0,0,0
2016-08-02 18:00:00,57.6,1.0,0,0,0,0
2016-08-02 19:00:00,57.6,1.0,0,0,0,0
2016-08-02 20:00:00,57.6,1.0,0,0,0,0
2016-08-02 21:00:00,57.6,1.0,0,0,0,0
2016-08-02 22:00:00,57.6,1.0,0,0,0,0
2016-08-02 23:00:00,57.6,1.0,0,0,0,0
2016-08-03 00:00:00,57.6,1.0,0,0,0,0
2016-08-03 01:00:00,57.6,1.0,0,0,0,0
2016-08-03 02:00:00,57.6,1.0,0,0,0,0
2016-08-03 03:00:00,57.6,1.0,0,0,0,0
2016-08-03 04:00:00,57.6,1.0,0,0,0,0
2016-08-03 05:00:00,57.6,1.0,0,0,0,0
2016-08-03 06:00:00,57.6,1.0,0,0,0,0
2016-08-03 07:00:00,57.6,1.0,0,0,0,0
2016-08-03 08:00:00,57.6,1.0,0,0,0,0
2016-08-03 09:00:00,57.6,1.0,0,0,0,0
2016-08-03 10:00:00,57.6,1.0,0,0,0,0
2016-08-03 11:00:00,57.6,1.0,0,0,0,0
2016-08-03 12:00:00,57.6,1.0,0,0,0,0
2016-08-03 13:00:00,57.6,1.0,0,0,0,0
2016-08-03 14:00:00,57.6,1.0,0,0,0,0
2016-08-03 15:00:00,57.6,1.0,0,0,0,0
2016-08-03 16:00:00,57.6,1.0,0,0,0,0
2016-08-03 17:00:00,57.6,1.0,0,0,0,0
2016-08-03 18:00:00,57.6,1.0,0,0,0,0
2016-08-03 19:00:00,57.6,1.0,0,0,0,0
2016-08-03 20:00:00,57.6,1.0,0,0,0,0
2016-08-03 21:00:00,57.6,1.0,0,0,0,0
2016-08-03 22:00:00,57.6,1.0,0,0,0,0
2016-08-03 23:00:00,57.6,1.0,0,0,0,0
2016-08-04 00:00:00,57.6,1.0,0,0,0,0
2016-08-04 01:00:00,57.6,1.0,0,0,0,0
2016-08-04 02:00:00,57.6,1.0,0,0,0,0
2016-08-04 03:00:00,57.6,1.0,0,0,0,0
2016-08-04 04:00:00,57.6,1.0,0,0,0,0
2016-08-04 05:00:00,57.6,1.0,0,0,0,0
2016-08-04 06:00:00,57.6,1.0,0,0,0,0
2016-08-04 07:00:00,53.398,0.0,0,0,0,0
2016-08-04 08:00:00,53.398,0.0,0,0,0,0
2016-08-04 09:00:00,53.398,0.0,0,0,0,0
2016-08-04 10:00:00,53.398,0.0,0,0,0,0
2016-08-04 11:00:00,53.398,0.0,0,0,0,0
2016-08-04 12:00:00,53.398,0.0,0,0,0,0
2016-08-04 13:00:00,53.398,0.0,0,0,0,0
2016-08-04 14:00:00,53.398,0.0,0,0,0,0
2016-08-04 15:00:00,49.196000000000005,0.0,0,0,0,0
2016-08-04 16:00:00,57.6,1.0,0,0,8.403999999999996,8.403999999999996
2016-08-04 17:00:00,57.6,1.0,0,0,0,0
2016-08-04 18:00:00,57.6,1.0,0,0,0,0
2016-08-04 19:00:00,57.6,1.0,0,0,0,0
2016-08-04 20:00:00,57.6,1.0,0,0,0,0
2016-08-04 21:00:00,57.6,1.0,0,0,0,0
2016-08-04 22:00:00,57.6,1.0,0,0,0,0
2016-08-04 23:00:00,57.6,1.0,0,0,0,0
2016-08-05 00:00:00,57.6,1.0,0,0,0,0
2016-08-05 01:00:00,57.6,1.0,0,0,0,0
2016-08-05 02:00:00,57.6,1.0,0,0,0,0
2016-08-05 03:00:00,57.6,1.0,0,0,0,0
2016-08-05 04:00:00,57.6,1.0,0,0,0,0
2016-08-05 05:00:00,57.6,1.0,0,0,0,0
